"","coord_x","coord_y","labels"
"1394",-3314.518292,-2753.160346,7
"1395",-3308.281663,-2723.670356,2
"1396",-3300.032991,-2740.502406,2
"1397",-3296.326747,-2852.401367,2
"1398",-3289.716941,-2876.32635,2
"1399",-3287.70757,-2741.047112,2
"1400",-3281.464111,-2723.213616,3
"1401",-3275.272637,-2866.045919,2
"1402",-3275.370339,-2847.431728,2
"1403",-3277.559368,-2792.527677,1
"1404",-3266.094239,-2777.513269,2
"1405",-3265.859596,-2730.213675,9
"1406",-3264.477014,-2904.46065,2
"1407",-3261.0215,-2807.288381,2
"1408",-3262.198715,-2844.828266,2
"1409",-3255.207728,-2796.684854,2
"1410",-3259.247311,-2848.300925,2
"1411",-3255.668704,-2888.849981,3
"1412",-3250.030181,-2870.316883,2
"1413",-3247.261356,-2764.687476,2
"1414",-3243.238638,-2861.95884,2
"1415",-3238.614561,-2780.615844,1
"1416",-3231.443187,-2871.185545,2
"1417",-3223.95983,-2884.984343,11
"1418",-3223.814854,-2839.008617,2
"1419",-3220.329302,-2748.32764,2
"1420",-3222.118111,-2722.913304,2
"1421",-3218.314603,-2817.122441,2
"1422",-3204.195464,-2847.701688,7
"1423",-3201.051481,-2760.883919,2
"1424",-3192.915955,-2793.123404,7
"1425",-3189.532196,-2742.356769,2
"1426",-3187.724714,-2836.645734,2
"1427",-3187.962587,-2761.961759,2
"1428",-3187.101,-2893.846433,2
"1429",-3182.095821,-2745.164724,13
"1430",-3177.699942,-2785.088011,3
"1431",-3176.777048,-2845.553857,2
"1432",-3175.930034,-2872.194582,2
"1433",-3175.419469,-2794.094513,2
"1434",-3165.762646,-2852.709048,2
"1435",-3165.640211,-2749.780334,9
"1436",-3305.938684,-2874.610559,2
"1437",-3243.962336,-2836.012437,2
"1438",-3203.889684,-2857.621043,2
"1439",-3166.352196,-2729.851866,2
"1440",-3318.204935,-2856.960717,2
"1441",-3260.253383,-2748.666588,1
"1442",-3222.485347,-2870.639127,2
"1443",-3221.999632,-2774.051369,2
"1444",-3214.453272,-2741.182864,2
"1445",-3211.106676,-2884.191089,2
"1446",-3252.682682,-2824.64957,3
"1447",-3197.039852,-2764.215712,2
"1448",-3184.290312,-2825.455032,3
"1449",-3166.491163,-2830.598077,4
"1450",-3317.707036,-2720.092812,9
"1451",-3297.259108,-2762.13866,2
"1452",-3267.225138,-2854.346139,2
"1453",-3344.843903,-2672.141313,1
"1454",-3339.935557,-2567.95819,9
"1455",-3333.788509,-2547.713636,9
"1456",-3328.466834,-2571.756194,9
"1457",-3325.268746,-2593.797301,9
"1458",-3314.597563,-2641.773422,13
"1459",-3313.42914,-2564.904334,3
"1460",-3300.130634,-2633.873866,2
"1461",-3301.927438,-2586.44986,9
"1462",-3302.109209,-2656.492434,2
"1463",-3298.383184,-2697.449793,2
"1464",-3285.963721,-2671.00912,3
"1465",-3279.565166,-2628.100119,7
"1466",-3275.619679,-2677.384025,2
"1467",-3272.886178,-2522.70905,2
"1468",-3264.371745,-2699.103741,3
"1469",-3267.337383,-2553.389213,4
"1470",-3265.480781,-2587.709643,9
"1471",-3261.28508,-2535.20473,3
"1472",-3246.900953,-2678.374602,2
"1473",-3245.336371,-2699.792579,3
"1474",-3237.550112,-2654.770199,2
"1475",-3225.993029,-2694.643243,1
"1476",-3221.801821,-2597.133554,9
"1477",-3219.981115,-2674.965805,7
"1478",-3216.737151,-2638.76294,7
"1479",-3208.493642,-2643.868518,1
"1480",-3208.186959,-2687.608176,11
"1481",-3195.81603,-2672.788045,9
"1482",-3202.498872,-2521.907116,3
"1483",-3202.241327,-2553.655819,2
"1484",-3190.660639,-2593.071266,9
"1485",-3190.056858,-2582.145104,2
"1486",-3187.517802,-2563.068987,9
"1487",-3185.043626,-2619.148609,3
"1488",-3169.004605,-2675.864063,2
"1489",-3335.758918,-2617.682946,2
"1490",-3313.298494,-2667.699773,7
"1491",-3312.517833,-2652.754048,1
"1492",-3270.974267,-2608.079335,1
"1493",-3216.88252,-2616.858988,11
"1494",-3216.160852,-2547.858093,3
"1495",-3325.547803,-2526.945475,13
"1496",-3280.675199,-2520.296249,9
"1497",-3274.504607,-2557.668033,4
"1498",-3262.417032,-2653.20657,2
"1499",-3230.831577,-2632.126269,3
"1500",-3226.055406,-2570.230873,9
"1501",-3226.265783,-2687.457344,2
"1502",-3208.632512,-2700.241542,2
"1503",-3178.293495,-2700.979368,2
"1504",-3174.578081,-2696.565803,2
"1505",-3169.501198,-2692.909505,2
"1506",-3317.249368,-2551.148982,3
"1507",-3314.80961,-2556.107724,3
"1508",-3315.621098,-2623.264269,3
"1509",-3243.916313,-2588.459075,2
"1510",-3336.506489,-2666.599829,1
"1511",-3321.224728,-2699.351991,2
"1512",-3260.882177,-2673.131733,2
"1513",-3251.527105,-2695.064367,2
"1514",-3197.624185,-2690.149967,2
"1515",-3189.018011,-2646.506452,2
"1516",-3163.611705,-2575.643105,2
"1517",-3273.229144,-2697.81666,1
"1518",-3327.274185,-2461.303912,4
"1519",-3319.815277,-2428.059392,4
"1520",-3319.666666,-2439.323122,4
"1521",-3319.640982,-2358.643991,4
"1522",-3314.397548,-2396.477396,4
"1523",-3312.720217,-2332.336309,3
"1524",-3304.764391,-2449.744862,2
"1525",-3303.763632,-2324.749729,9
"1526",-3297.360021,-2362.09323,3
"1527",-3292.557989,-2314.328362,7
"1528",-3290.184245,-2366.78346,7
"1529",-3270.045419,-2371.88443,9
"1530",-3265.179612,-2443.931856,9
"1531",-3262.208687,-2411.993698,2
"1532",-3254.021694,-2419.697177,7
"1533",-3252.717614,-2326.171416,4
"1534",-3242.706231,-2318.452844,7
"1535",-3243.111938,-2490.65568,9
"1536",-3236.112375,-2494.236471,9
"1537",-3234.972644,-2357.245956,4
"1538",-3232.790066,-2467.38336,9
"1539",-3231.546376,-2412.314152,3
"1540",-3224.880406,-2368.057335,3
"1541",-3223.593399,-2439.338732,9
"1542",-3220.963475,-2399.128731,3
"1543",-3221.091274,-2376.671784,4
"1544",-3212.514258,-2382.021651,7
"1545",-3212.892581,-2351.785974,6
"1546",-3212.11944,-2488.921028,9
"1547",-3200.133955,-2416.676191,9
"1548",-3195.482337,-2498.342992,9
"1549",-3187.758067,-2395.778703,3
"1550",-3180.387235,-2471.780482,9
"1551",-3179.323007,-2403.078165,9
"1552",-3173.973158,-2499.425529,3
"1553",-3166.057433,-2388.048648,3
"1554",-3164.3497,-2320.950126,3
"1555",-3275.025919,-2334.866636,9
"1556",-3260.579283,-2393.073945,9
"1557",-3208.714861,-2400.28105,9
"1558",-3186.6344,-2491.278873,9
"1559",-3167.312964,-2481.994824,9
"1560",-3292.158385,-2401.900053,4
"1561",-3247.309517,-2441.823959,9
"1562",-3205.332816,-2423.830001,13
"1563",-3200.648579,-2469.276228,9
"1564",-3306.964235,-2343.783485,4
"1565",-3198.759217,-2500.451928,9
"1566",-3321.393629,-2457.73415,7
"1567",-3208.225875,-2379.854311,9
"1568",-3345.475586,-2303.779837,9
"1569",-3341.324238,-2143.174916,6
"1570",-3338.893622,-2177.651855,6
"1571",-3336.747965,-2223.931838,2
"1572",-3327.759157,-2121.958096,1
"1573",-3322.023952,-2142.062126,6
"1574",-3315.474834,-2211.656771,7
"1575",-3314.777908,-2237.150764,13
"1576",-3311.745813,-2185.761153,3
"1577",-3305.2736,-2124.296518,6
"1578",-3305.948615,-2284.37931,2
"1579",-3287.722497,-2264.125722,7
"1580",-3283.96744,-2286.114522,1
"1581",-3274.658096,-2204.501959,9
"1582",-3256.446366,-2184.471595,3
"1583",-3247.783116,-2227.115864,9
"1584",-3230.519375,-2197.122951,3
"1585",-3206.736208,-2213.324166,9
"1586",-3206.646683,-2147.275177,6
"1587",-3203.046989,-2120.42582,6
"1588",-3189.791902,-2246.942937,3
"1589",-3185.217698,-2179.528356,3
"1590",-3183.084735,-2296.007654,6
"1591",-3171.136547,-2275.274285,9
"1592",-3310.863273,-2265.797721,3
"1593",-3303.98461,-2174.114185,4
"1594",-3304.671756,-2252.370629,7
"1595",-3276.950446,-2223.093401,4
"1596",-3205.917943,-2183.111896,6
"1597",-3189.396861,-2121.274706,13
"1598",-3339.537176,-2154.883852,7
"1599",-3263.028601,-2243.803355,9
"1600",-3245.659985,-2204.467741,6
"1601",-3197.795924,-2249.65442,6
"1602",-3186.905154,-2205.20686,3
"1603",-3166.922202,-2242.568942,6
"1604",-3301.170888,-2293.251276,9
"1605",-3312.32627,-2256.04336,2
"1606",-3230.573739,-2288.077187,6
"1607",-3139.946407,-2250.024141,1
"1608",-3139.131147,-2297.538285,3
"1609",-3139.186317,-2121.012999,6
"1610",-3131.764934,-2196.575833,3
"1611",-3113.801879,-2263.045189,7
"1612",-3113.940901,-2203.524788,6
"1613",-3105.660666,-2139.389828,6
"1614",-3105.867968,-2250.323673,13
"1615",-3103.751976,-2188.753888,4
"1616",-3104.778044,-2280.949932,6
"1617",-3096.224727,-2258.540959,6
"1618",-3089.648735,-2293.281023,6
"1619",-3087.415721,-2151.256302,6
"1620",-3084.606436,-2140.23836,1
"1621",-3074.417544,-2167.898844,3
"1622",-3070.624589,-2141.180756,7
"1623",-3066.520073,-2206.603347,6
"1624",-3046.447178,-2192.330886,6
"1625",-3044.898637,-2185.059816,6
"1626",-3040.110898,-2259.464882,3
"1627",-3033.604476,-2229.431002,7
"1628",-3030.83971,-2214.955083,6
"1629",-3030.83907,-2296.344031,3
"1630",-3028.360921,-2236.789206,6
"1631",-3020.101612,-2280.294414,6
"1632",-3009.953584,-2270.326977,6
"1633",-3007.010779,-2246.004659,3
"1634",-3005.818848,-2186.451146,3
"1635",-2999.808655,-2268.340376,6
"1636",-2990.271345,-2299.019598,3
"1637",-2989.506605,-2156.277888,3
"1638",-2979.805447,-2191.438433,7
"1639",-2970.702869,-2282.732362,6
"1640",-2964.194959,-2244.810914,3
"1641",-2963.01109,-2159.275648,7
"1642",-2964.385564,-2150.746794,6
"1643",-3143.503421,-2151.160085,3
"1644",-3096.745246,-2209.292571,3
"1645",-3073.974281,-2267.82315,3
"1646",-3057.388132,-2139.489003,3
"1647",-3027.518887,-2149.426466,6
"1648",-3007.626485,-2220.379801,6
"1649",-3004.477293,-2169.089267,6
"1650",-2995.633214,-2125.710054,6
"1651",-3074.164379,-2223.364515,6
"1652",-3071.018811,-2280.2315,6
"1653",-3069.549603,-2149.112305,7
"1654",-3052.298771,-2215.487609,6
"1655",-2985.132486,-2214.235647,6
"1656",-3028.189653,-2192.601143,6
"1657",-3145.585553,-2133.260906,6
"1658",-3139.737467,-2219.831739,6
"1659",-3085.515352,-2164.818256,3
"1660",-2985.596023,-2258.02039,6
"1661",-2976.115082,-2213.791597,6
"1662",-2974.046636,-2136.357158,1
"1663",-2967.340775,-2232.523779,6
"1664",-2971.644052,-2296.386749,6
"1665",-3148.760001,-2418.269263,9
"1666",-3149.484633,-2335.592586,9
"1667",-3145.501678,-2494.079939,2
"1668",-3140.861951,-2354.883403,3
"1669",-3130.149391,-2494.30753,11
"1670",-3127.80339,-2463.811063,6
"1671",-3115.362143,-2345.869974,6
"1672",-3110.193866,-2446.768833,6
"1673",-3108.370904,-2459.026362,2
"1674",-3108.468339,-2383.160393,7
"1675",-3100.004768,-2358.005651,6
"1676",-3098.337451,-2425.763254,3
"1677",-3086.07007,-2470.379181,6
"1678",-3083.501762,-2362.737212,6
"1679",-3079.353203,-2380.053098,6
"1680",-3080.180771,-2455.978766,3
"1681",-3078.148353,-2485.996555,6
"1682",-3079.400445,-2427.29044,7
"1683",-3072.986635,-2433.909348,7
"1684",-3068.146188,-2408.536174,6
"1685",-3068.501922,-2321.381505,6
"1686",-3059.156393,-2380.815168,1
"1687",-3059.452383,-2341.721833,6
"1688",-3057.441329,-2472.96311,6
"1689",-3056.630665,-2421.976487,3
"1690",-3052.927812,-2330.607306,6
"1691",-3052.446333,-2491.178648,3
"1692",-3048.14532,-2361.362689,3
"1693",-3044.63989,-2318.678963,6
"1694",-3043.827498,-2389.441802,6
"1695",-3040.299061,-2430.6289,7
"1696",-3038.387547,-2461.603483,6
"1697",-3035.587351,-2418.942051,3
"1698",-3024.702419,-2478.883095,3
"1699",-3018.186178,-2375.942543,7
"1700",-3015.130915,-2382.206748,7
"1701",-3015.729797,-2328.599407,6
"1702",-3013.015644,-2479.432303,3
"1703",-3012.445409,-2423.275369,6
"1704",-3010.435641,-2390.681538,3
"1705",-3009.14232,-2494.84375,3
"1706",-3009.560343,-2432.903507,7
"1707",-3007.467269,-2358.93476,6
"1708",-3006.498327,-2336.535889,7
"1709",-3006.259453,-2437.460371,3
"1710",-3001.881932,-2409.685514,6
"1711",-3000.683876,-2319.138534,7
"1712",-2995.518475,-2449.475878,7
"1713",-2995.789589,-2419.697278,6
"1714",-2986.128444,-2335.286373,3
"1715",-2982.982123,-2489.427114,6
"1716",-2974.822081,-2489.170087,6
"1717",-2972.173313,-2421.189951,6
"1718",-2970.200468,-2447.634427,6
"1719",-2967.582127,-2347.967929,6
"1720",-2966.459015,-2325.470591,6
"1721",-2964.000279,-2425.352752,6
"1722",-3128.82958,-2391.905658,6
"1723",-3128.96511,-2413.14414,6
"1724",-3127.228629,-2370.123663,6
"1725",-3116.543253,-2435.116751,6
"1726",-3113.685453,-2323.749218,13
"1727",-3104.607165,-2472.186752,6
"1728",-3073.423234,-2458.065855,3
"1729",-3026.537142,-2356.038086,6
"1730",-2990.096826,-2357.679797,6
"1731",-2983.212188,-2437.088709,3
"1732",-3144.713293,-2431.038431,2
"1733",-3131.042341,-2340.243417,6
"1734",-3059.983385,-2450.915611,1
"1735",-2997.414066,-2393.345955,3
"1736",-2996.253046,-2468.006529,6
"1737",-3032.717752,-2384.93536,3
"1738",-3069.329676,-2349.717463,6
"1739",-3045.351884,-2400.940698,3
"1740",-3030.763468,-2411.321499,6
"1741",-3024.972128,-2442.362639,6
"1742",-2991.565261,-2490.513183,6
"1743",-2968.964852,-2352.658577,6
"1744",-3151.720821,-2517.630034,3
"1745",-3143.356374,-2543.612839,9
"1746",-3131.13182,-2640.438023,2
"1747",-3130.539465,-2583.715947,3
"1748",-3126.159434,-2541.601615,3
"1749",-3125.494625,-2623.366872,3
"1750",-3114.18493,-2583.404821,8
"1751",-3104.828096,-2554.01124,9
"1752",-3105.535148,-2601.475213,9
"1753",-3104.236932,-2526.774177,11
"1754",-3099.141732,-2568.572111,9
"1755",-3091.90841,-2650.806589,3
"1756",-3086.675456,-2693.820772,9
"1757",-3082.794918,-2661.179014,7
"1758",-3079.397136,-2540.00501,9
"1759",-3073.502231,-2622.568245,9
"1760",-3071.778428,-2661.514192,7
"1761",-3072.116002,-2601.565907,3
"1762",-3070.88672,-2642.392875,3
"1763",-3057.26289,-2586.857257,2
"1764",-3059.630821,-2531.964314,1
"1765",-3057.896864,-2660.877822,7
"1766",-3051.150256,-2624.224488,7
"1767",-3045.530812,-2586.368769,9
"1768",-3043.717586,-2576.78718,9
"1769",-3043.850542,-2688.738562,9
"1770",-3033.522021,-2551.455819,9
"1771",-3033.892196,-2661.59576,13
"1772",-3029.651324,-2531.879482,3
"1773",-3020.590999,-2614.331776,3
"1774",-3017.209933,-2682.172925,7
"1775",-3015.502957,-2655.846006,3
"1776",-3012.63697,-2571.836065,9
"1777",-3011.880599,-2634.921863,2
"1778",-3008.881197,-2531.193182,13
"1779",-3002.707626,-2597.15741,9
"1780",-2996.127372,-2557.605528,9
"1781",-2989.837016,-2644.494921,9
"1782",-2987.862905,-2657.77159,3
"1783",-2982.983599,-2592.906071,3
"1784",-2982.464392,-2653.943839,9
"1785",-2981.003434,-2637.736805,3
"1786",-2981.683212,-2616.453533,1
"1787",-2976.584744,-2658.717889,2
"1788",-2975.320601,-2545.071989,3
"1789",-2966.436746,-2695.53577,8
"1790",-2969.183422,-2541.521325,7
"1791",-3133.066842,-2606.217873,9
"1792",-3127.204989,-2565.940546,9
"1793",-3105.056073,-2683.370612,1
"1794",-3068.960394,-2695.087378,3
"1795",-3067.228704,-2683.660296,9
"1796",-3062.638481,-2610.511394,11
"1797",-3004.948822,-2618.468245,9
"1798",-2994.074539,-2522.744878,9
"1799",-2991.197609,-2680.663748,7
"1800",-2984.84416,-2566.1284,3
"1801",-2980.728662,-2700.020204,9
"1802",-3133.584826,-2697.361215,2
"1803",-3010.965716,-2665.814929,2
"1804",-3000.016981,-2561.804198,3
"1805",-3143.491766,-2814.022562,2
"1806",-3142.186976,-2831.913571,2
"1807",-3141.076519,-2887.548962,2
"1808",-3134.262265,-2806.363575,2
"1809",-3134.077657,-2780.018575,2
"1810",-3124.433749,-2817.561583,2
"1811",-3126.563594,-2745.229182,7
"1812",-3114.462602,-2727.705378,11
"1813",-3105.722791,-2883.567906,3
"1814",-3101.734454,-2900.242616,2
"1815",-3097.547713,-2881.116727,2
"1816",-3096.864086,-2750.459757,9
"1817",-3088.534576,-2844.528768,2
"1818",-3092.25757,-2825.379702,3
"1819",-3089.423198,-2871.250664,2
"1820",-3089.243446,-2817.11072,9
"1821",-3082.373649,-2773.335162,2
"1822",-3070.997532,-2894.731855,3
"1823",-3068.153106,-2818.932349,9
"1824",-3059.362057,-2796.094899,2
"1825",-3054.377255,-2892.826151,2
"1826",-3052.321191,-2857.417167,2
"1827",-3045.559433,-2816.853213,1
"1828",-3045.95183,-2735.064216,3
"1829",-3044.517328,-2810.099732,2
"1830",-3044.221907,-2797.568886,2
"1831",-3042.466643,-2727.936408,9
"1832",-3042.726472,-2891.520297,4
"1833",-3039.368252,-2819.265048,2
"1834",-3031.040675,-2724.331445,9
"1835",-3022.461008,-2843.214352,2
"1836",-3013.464249,-2785.806508,9
"1837",-3008.14489,-2862.698953,2
"1838",-3001.016337,-2819.440472,11
"1839",-3001.224011,-2836.977992,3
"1840",-3001.370771,-2760.419452,7
"1841",-2997.384462,-2784.350025,9
"1842",-2987.655858,-2736.339144,9
"1843",-2982.801778,-2726.88339,2
"1844",-2983.234852,-2771.515917,4
"1845",-2974.073424,-2788.78292,9
"1846",-2972.099234,-2734.760516,9
"1847",-2968.236565,-2782.788191,11
"1848",-2968.074612,-2870.193459,9
"1849",-2966.123891,-2760.075028,11
"1850",-2961.166949,-2739.610789,2
"1851",-3136.199455,-2851.713002,2
"1852",-3129.15749,-2764.032196,2
"1853",-3131.524736,-2737.572546,2
"1854",-3105.209932,-2724.854861,2
"1855",-3094.074919,-2801.808005,9
"1856",-3075.39627,-2763.362937,9
"1857",-3061.52611,-2875.817129,7
"1858",-3061.423263,-2727.518272,11
"1859",-3057.213657,-2733.976068,7
"1860",-2984.302752,-2748.512742,9
"1861",-2965.706665,-2818.137799,9
"1862",-3072.180481,-2850.816365,3
"1863",-3025.011399,-2734.638419,11
"1864",-3022.116255,-2900.691789,9
"1865",-2987.854648,-2877.553781,9
"1866",-2985.52974,-2716.946422,3
"1867",-3123.885033,-2834.994864,2
"1868",-3068.423805,-2808.642052,11
"1869",-3037.644597,-2736.001852,11
"1870",-2972.183574,-2765.984756,3
"1871",-3141.058411,-2861.482232,4
"1872",-3122.253925,-2880.560596,3
"1873",-3079.903015,-2798.731356,11
"1874",-3072.049359,-2721.466422,9
"1875",-3062.232733,-2722.625756,9
"1876",-3061.56158,-2782.649404,2
"1877",-3031.661464,-2777.366003,2
"1878",-2991.247055,-2860.397646,9
"1879",-2991.848664,-2763.678442,9
"1880",-2978.576045,-2877.820154,3
"1881",-2975.364807,-2828.974192,9
"1882",-3150.038485,-3069.676594,2
"1883",-3148.377961,-3002.501223,1
"1884",-3143.766682,-2920.888281,7
"1885",-3133.955412,-2957.414804,3
"1886",-3132.78899,-2985.103081,2
"1887",-3122.503711,-3038.782985,13
"1888",-3121.238717,-2918.317025,2
"1889",-3114.745527,-3076.298043,7
"1890",-3110.803046,-2928.449768,3
"1891",-3109.370763,-3070.005106,7
"1892",-3105.340595,-2948.250244,2
"1893",-3091.243672,-2931.883025,2
"1894",-3085.292954,-3015.383182,2
"1895",-3083.722229,-2998.641739,1
"1896",-3082.671102,-2977.145101,2
"1897",-3083.089151,-3102.128109,9
"1898",-3079.169767,-2947.226675,2
"1899",-3074.075398,-3078.307412,3
"1900",-3073.409309,-2950.377286,2
"1901",-3065.782552,-2931.343177,1
"1902",-3065.640611,-3058.080776,13
"1903",-3058.584574,-2991.564512,2
"1904",-3046.7085,-2963.190661,2
"1905",-3048.57804,-3011.480033,2
"1906",-3040.870523,-2999.901096,2
"1907",-3039.832058,-2937.577768,9
"1908",-3037.828714,-3070.759819,9
"1909",-3037.536936,-3041.357987,3
"1910",-3031.721105,-3075.384642,9
"1911",-3018.263064,-3065.389403,2
"1912",-3014.375549,-3027.613462,11
"1913",-3004.21432,-3037.267422,2
"1914",-3006.272644,-2995.581651,9
"1915",-2999.938246,-2930.155379,9
"1916",-2996.994341,-3071.33339,2
"1917",-2992.456788,-3036.592114,11
"1918",-2988.08504,-3024.096899,9
"1919",-2973.574786,-3051.084473,3
"1920",-2970.746964,-3067.343185,9
"1921",-2965.09708,-3091.212329,3
"1922",-3107.346491,-3028.052413,2
"1923",-3110.097986,-3089.937644,2
"1924",-3077.764137,-3030.659851,2
"1925",-3069.000229,-3030.369072,11
"1926",-3027.745191,-3008.328916,2
"1927",-3026.520201,-2921.166516,7
"1928",-3014.216007,-2985.809377,9
"1929",-3124.899087,-2945.955126,2
"1930",-3109.374739,-3041.390113,2
"1931",-3077.908665,-3095.588796,2
"1932",-2992.043468,-3027.335505,9
"1933",-3134.539395,-3088.388601,2
"1934",-3145.673553,-3061.884364,2
"1935",-3144.07057,-3030.981189,2
"1936",-3101.490682,-3091.072891,11
"1937",-3028.763967,-2963.203914,9
"1938",-2985.204208,-2931.743183,2
"1939",-3142.442885,-3197.929354,2
"1940",-3139.759835,-3240.663798,11
"1941",-3136.473134,-3158.474905,2
"1942",-3138.988275,-3156.936527,2
"1943",-3130.627049,-3181.695395,11
"1944",-3126.76704,-3193.123808,2
"1945",-3121.429254,-3249.048373,7
"1946",-3118.395487,-3280.68337,1
"1947",-3112.768323,-3166.080077,11
"1948",-3109.064519,-3224.503291,11
"1949",-3105.746539,-3239.634499,11
"1950",-3102.412797,-3148.443534,2
"1951",-3097.531127,-3170.578215,3
"1952",-3094.863891,-3302.366291,11
"1953",-3095.008746,-3194.097787,11
"1954",-3086.272304,-3294.513863,9
"1955",-3086.835236,-3170.386572,11
"1956",-3086.303723,-3302.31596,3
"1957",-3083.643069,-3232.202672,11
"1958",-3082.025999,-3140.606728,7
"1959",-3075.755681,-3262.771047,9
"1960",-3064.014105,-3195.879624,9
"1961",-3063.311125,-3171.725431,11
"1962",-3052.805055,-3134.953136,11
"1963",-3052.258271,-3284.740219,3
"1964",-3050.056621,-3253.39671,7
"1965",-3045.293195,-3301.875014,9
"1966",-3041.001564,-3156.414377,1
"1967",-3031.527335,-3236.899983,9
"1968",-3032.065581,-3230.068343,9
"1969",-3024.361062,-3124.263095,9
"1970",-3001.392642,-3170.60341,9
"1971",-3001.356188,-3217.013797,7
"1972",-2995.839943,-3298.691758,3
"1973",-2992.300165,-3181.604939,3
"1974",-2994.253369,-3132.223873,9
"1975",-2979.53795,-3266.085207,11
"1976",-2965.166135,-3177.883421,9
"1977",-2964.763291,-3272.543218,9
"1978",-3071.205193,-3289.922897,2
"1979",-3060.771624,-3231.887526,9
"1980",-3016.148081,-3281.889315,3
"1981",-2977.251659,-3281.581421,8
"1982",-2979.519724,-3248.143737,9
"1983",-3135.823687,-3275.38352,2
"1984",-3135.159214,-3265.496033,2
"1985",-3130.983598,-3126.159907,2
"1986",-3115.98418,-3132.812675,2
"1987",-3114.665832,-3253.228943,7
"1988",-3107.243219,-3259.60334,2
"1989",-3105.796059,-3131.227878,11
"1990",-3088.643154,-3257.645617,3
"1991",-3077.141274,-3173.220868,9
"1992",-3042.793285,-3249.961549,13
"1993",-3009.552718,-3183.285442,7
"1994",-3075.792633,-3240.685176,11
"1995",-2965.012146,-3143.979878,9
"1996",-3093.355628,-3246.240726,2
"1997",-3052.867741,-3295.420692,1
"1998",-3046.600611,-3165.254498,9
"1999",-3023.81235,-3263.578589,9
"2000",-2982.015946,-3160.568437,9
"2001",-2971.80253,-3227.540595,3
"2002",-3140.084762,-3379.1598,11
"2003",-3142.865578,-3489.280789,11
"2004",-3136.690917,-3410.842244,7
"2005",-3138.099,-3451.322639,11
"2006",-3136.506063,-3475.812193,11
"2007",-3135.088507,-3442.974246,7
"2008",-3128.110614,-3405.755088,7
"2009",-3126.887978,-3393.493628,11
"2010",-3128.764299,-3338.73923,11
"2011",-3119.54858,-3476.804458,11
"2012",-3116.561677,-3322.9347,11
"2013",-3109.071252,-3367.599378,11
"2014",-3112.34722,-3452.533536,11
"2015",-3111.201841,-3397.048961,3
"2016",-3109.165295,-3429.326899,11
"2017",-3107.663894,-3411.13993,7
"2018",-3106.524027,-3355.922724,11
"2019",-3106.91459,-3442.382074,11
"2020",-3097.286652,-3474.991149,11
"2021",-3093.501907,-3412.864401,11
"2022",-3086.729468,-3484.059419,11
"2023",-3084.442317,-3349.257212,11
"2024",-3083.241159,-3468.815788,9
"2025",-3082.513317,-3406.935769,2
"2026",-3079.739244,-3331.513556,9
"2027",-3074.711442,-3489.561564,3
"2028",-3071.920022,-3387.342668,11
"2029",-3069.078405,-3446.884316,11
"2030",-3062.859095,-3396.031951,2
"2031",-3046.102037,-3372.951569,11
"2032",-3049.046436,-3427.608445,11
"2033",-3046.212764,-3342.320926,9
"2034",-3046.849205,-3461.675461,9
"2035",-3044.304956,-3422.310125,11
"2036",-3041.528578,-3406.573926,9
"2037",-3030.701477,-3383.180777,7
"2038",-3028.281563,-3419.481096,11
"2039",-3027.9046,-3488.437817,7
"2040",-3020.975584,-3359.962861,8
"2041",-3014.54637,-3402.559463,9
"2042",-2999.98243,-3435.81746,6
"2043",-3000.179844,-3350.123456,11
"2044",-2995.400742,-3477.780196,8
"2045",-2990.025983,-3423.34239,9
"2046",-2989.177967,-3415.08779,3
"2047",-2990.223195,-3462.98883,2
"2048",-2981.26971,-3341.048478,2
"2049",-2981.940941,-3489.094348,9
"2050",-2969.957217,-3435.233238,8
"2051",-2968.100816,-3354.041676,3
"2052",-3128.83779,-3431.327529,11
"2053",-3127.677799,-3358.973278,11
"2054",-3099.456487,-3336.161803,11
"2055",-3087.468856,-3331.113945,11
"2056",-3074.909841,-3339.830287,9
"2057",-3047.805634,-3481.433431,8
"2058",-3027.156052,-3456.484787,11
"2059",-3013.472818,-3319.178722,3
"2060",-3007.602013,-3434.576157,11
"2061",-3077.64751,-3402.483303,9
"2062",-3071.388612,-3425.565801,11
"2063",-3068.948939,-3330.01998,3
"2064",-3045.249319,-3321.578293,11
"2065",-2968.593888,-3367.558304,11
"2066",-2963.791757,-3440.644492,4
"2067",-3113.935937,-3336.111338,11
"2068",-3088.00218,-3368.925315,13
"2069",-3065.988407,-3466.407574,3
"2070",-3058.15126,-3464.632995,11
"2071",-3056.136103,-3416.318575,3
"2072",-3131.487269,-3445.767608,7
"2073",-3043.585898,-3446.247498,11
"2074",-3028.527439,-3346.565622,9
"2075",-3003.776901,-3414.550735,11
"2076",-3067.920182,-3372.035192,9
"2077",-3052.896696,-3407.202727,11
"2078",-3147.027651,-3554.165209,7
"2079",-3144.560216,-3627.825727,1
"2080",-3142.547705,-3702.333504,11
"2081",-3137.015233,-3671.749515,11
"2082",-3133.58002,-3610.788297,11
"2083",-3131.58388,-3696.285611,11
"2084",-3126.278696,-3618.863575,11
"2085",-3119.167452,-3554.402887,11
"2086",-3124.399887,-3519.87663,11
"2087",-3122.754846,-3664.172276,11
"2088",-3124.109446,-3570.364612,11
"2089",-3119.811583,-3532.50206,11
"2090",-3112.986691,-3638.306903,11
"2091",-3106.369226,-3579.272303,11
"2092",-3103.508374,-3679.458557,11
