Unnamed: 0,cell_class
1667x2400,Excitatory
1678x2326,OD Mature 2
1685x2321,Endothelial 1
1687x2481,Inhibitory
1537x2494,Inhibitory
1555x2488,Inhibitory
1556x2402,Excitatory
1563x2384,Astrocyte
1573x2395,OD Mature 2
1574x2403,Excitatory
1578x2375,Inhibitory
1580x2405,Excitatory
1585x2387,Excitatory
1609x2363,Excitatory
1626x2488,OD Mature 1
1653x2496,Inhibitory
1668x2449,Excitatory
1516x2206,Astrocyte
1560x2297,Inhibitory
1561x2252,Astrocyte
1570x2301,Excitatory
1575x2164,Endothelial 2
1575x2242,OD Immature 1
1585x2274,Astrocyte
1615x2251,Inhibitory
1628x2205,Astrocyte
1631x2269,Inhibitory
1647x2177,Endothelial 2
1657x2233,OD Immature 1
1665x2294,Endothelial 3
1688x2285,Inhibitory
1573x2119,Endothelial 2
1586x2213,Astrocyte
1658x2200,Astrocyte
1688x2257,Excitatory
1545x2284,Inhibitory
1643x2199,Astrocyte
1530x2228,Endothelial 2
1733x2182,Endothelial 1
1755x2231,Excitatory
1763x2285,Astrocyte
1770x2272,Astrocyte
1791x2247,Excitatory
1796x2210,Endothelial 2
1811x2231,Microglia
1828x2212,OD Immature 1
1844x2218,Microglia
1857x2270,Inhibitory
1864x2235,OD Mature 4
1874x2294,Inhibitory
1885x2261,Inhibitory
1727x2256,Inhibitory
1733x2261,Endothelial 1
1747x2279,Excitatory
1778x2204,Endothelial 2
1797x2274,OD Immature 1
1832x2236,Astrocyte
1878x2248,Inhibitory
1897x2268,Inhibitory
1736x2253,Astrocyte
1745x2193,Inhibitory
1822x2291,Excitatory
1830x2264,Inhibitory
1861x2225,Endothelial 2
1875x2271,Astrocyte
1818x2249,Inhibitory
1710x2471,Excitatory
1710x2369,Excitatory
1722x2495,Excitatory
1726x2313,Astrocyte
1732x2437,Astrocyte
1732x2405,Inhibitory
1743x2470,Microglia
1744x2398,Excitatory
1748x2484,Astrocyte
1765x2351,Excitatory
1760x2399,Endothelial 1
1765x2479,Excitatory
1775x2436,Excitatory
1774x2329,OD Immature 1
1780x2413,Inhibitory
1782x2403,Astrocyte
1790x2381,Excitatory
1817x2325,Astrocyte
1820x2481,Inhibitory
1823x2424,Excitatory
1830x2450,Inhibitory
1834x2422,Excitatory
1836x2457,Inhibitory
1838x2449,Inhibitory
1837x2335,Inhibitory
1838x2476,Astrocyte
1838x2434,Excitatory
1841x2318,Excitatory
1844x2467,Inhibitory
1856x2421,Inhibitory
1853x2458,Inhibitory
1858x2369,Inhibitory
1862x2326,Excitatory
1871x2488,Excitatory
1876x2377,Inhibitory
1885x2366,Astrocyte
1893x2500,Excitatory
1892x2457,Astrocyte
1894x2318,Inhibitory
1891x2492,Excitatory
1896x2341,Excitatory
1894x2411,Inhibitory
1895x2437,Inhibitory
1715x2444,Inhibitory
1730x2426,Microglia
1751x2323,Excitatory
1756x2375,Excitatory
1753x2387,Excitatory
1757x2418,Excitatory
1772x2452,Astrocyte
1778x2485,Excitatory
1802x2457,Inhibitory
1801x2334,Endothelial 3
1888x2482,Inhibitory
1711x2389,Astrocyte
1712x2357,OD Immature 1
1775x2395,Excitatory
1785x2493,Inhibitory
1793x2432,Inhibitory
1805x2352,Excitatory
1857x2487,Inhibitory
1869x2391,Excitatory
1877x2400,Excitatory
1885x2375,Excitatory
1719x2433,Excitatory
1716x2369,Astrocyte
1721x2425,Excitatory
1729x2413,Inhibitory
1740x2391,Inhibitory
1815x2466,Excitatory
1817x2458,Excitatory
1715x2456,Excitatory
1738x2320,Excitatory
1750x2365,Inhibitory
1808x2323,Excitatory
1820x2491,Inhibitory
1868x2433,Inhibitory
1713x2667,Astrocyte
1716x2516,Excitatory
1724x2616,Endothelial 1
1729x2648,Excitatory
1738x2524,Excitatory
1739x2653,Excitatory
1739x2572,Inhibitory
1747x2517,Astrocyte
1748x2600,Excitatory
1753x2620,OD Immature 2
1755x2557,Excitatory
1756x2655,Excitatory
1759x2645,Inhibitory
1771x2567,Inhibitory
1774x2637,Inhibitory
1774x2660,Excitatory
1775x2585,Microglia
1788x2645,Excitatory
1790x2670,Inhibitory
1793x2597,Excitatory
1809x2581,Astrocyte
1810x2588,Astrocyte
1818x2532,Inhibitory
1830x2681,Astrocyte
1832x2651,Excitatory
1834x2584,Inhibitory
1842x2615,Excitatory
1853x2599,Excitatory
1856x2673,Pericytes
1854x2542,Excitatory
1860x2614,Excitatory
1877x2611,Excitatory
1877x2568,Pericytes
1876x2652,Pericytes
1886x2537,Inhibitory
1886x2652,Pericytes
1891x2631,OD Immature 1
1892x2564,Pericytes
1725x2596,Inhibitory
1762x2623,Excitatory
1765x2603,Excitatory
1774x2687,Microglia
1776x2629,Astrocyte
1789x2544,Pericytes
1800x2548,Pericytes
1817x2606,Excitatory
1717x2671,Astrocyte
1726x2632,Astrocyte
1725x2643,Excitatory
1741x2556,Excitatory
1769x2588,Microglia
1781x2544,Endothelial 3
1781x2598,Inhibitory
1818x2633,Inhibitory
1823x2575,Excitatory
1828x2597,Excitatory
1859x2576,Excitatory
1861x2556,Inhibitory
1786x2522,Inhibitory
1738x2633,Inhibitory
1740x2539,Inhibitory
1747x2667,Excitatory
1748x2546,Inhibitory
1760x2562,Excitatory
1767x2524,Inhibitory
1781x2589,Excitatory
1811x2552,Pericytes
1813x2659,Excitatory
1841x2533,Excitatory
1851x2681,Pericytes
1875x2593,Excitatory
1892x2529,Excitatory
1721x2846,Inhibitory
1724x2720,Excitatory
1723x2806,Inhibitory
1730x2845,Excitatory
1739x2874,Endothelial 1
1739x2888,Microglia
1742x2835,Excitatory
1750x2777,Inhibitory
1752x2897,Astrocyte
1757x2872,Excitatory
1761x2847,Inhibitory
1770x2761,Excitatory
1773x2821,Astrocyte
1774x2834,OD Immature 1
1782x2885,Inhibitory
1783x2855,Endothelial 3
1789x2775,Excitatory
1796x2835,Excitatory
1795x2774,Excitatory
1800x2867,Excitatory
1799x2718,Excitatory
1810x2735,Excitatory
1810x2719,Inhibitory
1813x2765,Excitatory
1819x2758,Excitatory
1822x2743,Astrocyte
1827x2895,Endothelial 3
1841x2875,Astrocyte
1844x2796,OD Immature 1
1844x2787,Excitatory
1856x2876,Inhibitory
1861x2847,Inhibitory
1860x2730,Excitatory
1868x2848,Inhibitory
1870x2791,Inhibitory
1874x2860,Excitatory
1882x2754,Inhibitory
1882x2730,Excitatory
1882x2798,Inhibitory
1893x2871,Inhibitory
1896x2841,Excitatory
1892x2845,Excitatory
1843x2889,Inhibitory
1843x2845,Excitatory
1855x2806,Astrocyte
1894x2892,Excitatory
1724x2729,Inhibitory
1746x2857,Inhibitory
1777x2749,Excitatory
1796x2796,OD Immature 1
1808x2891,Excitatory
1809x2852,Inhibitory
1824x2876,Astrocyte
1824x2823,Inhibitory
1830x2727,Inhibitory
1826x2718,Inhibitory
1870x2768,Inhibitory
1876x2719,Excitatory
1749x2812,Inhibitory
1808x2728,Inhibitory
1833x2892,Inhibitory
1838x2801,OD Immature 1
1871x2753,Excitatory
1885x2876,Inhibitory
1726x2773,Inhibitory
1776x2864,Inhibitory
1846x2761,Inhibitory
1893x2868,OD Mature 2
1895x2807,OD Mature 2
1722x3094,Inhibitory
1726x3016,Excitatory
1731x3057,OD Immature 1
1732x3089,Inhibitory
1736x2997,Excitatory
1740x2970,Excitatory
1747x2957,Inhibitory
1747x3068,Inhibitory
1746x3057,Inhibitory
1758x3030,Endothelial 1
1760x2953,Excitatory
1777x3081,Astrocyte
1785x2916,Inhibitory
1791x2951,Inhibitory
1797x3095,Endothelial 3
1802x2926,Inhibitory
1805x3061,Inhibitory
1810x3008,Inhibitory
1815x3088,Endothelial 3
1822x2938,Inhibitory
1822x2982,Inhibitory
1822x3009,Inhibitory
1824x3031,Inhibitory
1826x3060,Inhibitory
1834x2952,Inhibitory
1836x2942,Inhibitory
1838x3042,Inhibitory
1843x2975,Inhibitory
1840x2990,Endothelial 1
1845x3028,Inhibitory
1845x2955,Inhibitory
1852x3026,Inhibitory
1852x2966,Excitatory
1854x3093,Inhibitory
1863x2931,Inhibitory
1867x2975,Astrocyte
1868x3098,Inhibitory
1868x3018,Inhibitory
1882x2922,Inhibitory
1883x2987,Inhibitory
1886x3002,Inhibitory
1889x3060,Excitatory
1733x2921,Endothelial 1
1760x3012,Endothelial 1
1768x3064,Astrocyte
1780x2956,Endothelial 3
1808x3018,Inhibitory
1811x2959,OD Mature 2
1820x3000,Inhibitory
1864x2948,Inhibitory
1886x3029,Inhibitory
1711x2955,Inhibitory
1712x3076,Inhibitory
1752x2950,Astrocyte
1757x3078,Inhibitory
1762x2934,OD Immature 1
1793x3062,OD Immature 1
1830x3071,Inhibitory
1833x2934,Inhibitory
1868x3089,Inhibitory
1713x3004,Excitatory
1760x3059,Inhibitory
1851x2996,Endothelial 1
1854x3056,OD Immature 1
1855x3005,Endothelial 1
1725x3035,Inhibitory
1785x2932,Inhibitory
1805x3004,Inhibitory
1844x2932,Inhibitory
1861x2975,Excitatory
1711x3299,Inhibitory
1719x3131,Inhibitory
1717x3293,Excitatory
1730x3286,Astrocyte
1740x3271,Inhibitory
1741x3183,Inhibitory
1741x3142,Inhibitory
1742x3293,Inhibitory
1760x3222,Excitatory
1761x3172,Endothelial 1
1765x3293,Inhibitory
1769x3270,Inhibitory
1775x3205,Inhibitory
1774x3278,OD Immature 1
1780x3248,Astrocyte
1784x3222,Inhibitory
1786x3156,Inhibitory
1790x3251,Astrocyte
1787x3275,Inhibitory
1798x3245,Inhibitory
1795x3148,Inhibitory
1799x3185,Inhibitory
1803x3201,Inhibitory
1813x3266,Excitatory
1819x3178,Inhibitory
1821x3266,Inhibitory
1819x3225,Excitatory
1825x3135,Inhibitory
1831x3155,Inhibitory
1831x3204,Inhibitory
1834x3231,Inhibitory
1834x3109,OD Mature 2
1839x3187,Inhibitory
1842x3132,Astrocyte
1845x3216,Inhibitory
1844x3259,Inhibitory
1846x3174,Inhibitory
1848x3203,Excitatory
1853x3114,Inhibitory
1854x3286,Endothelial 1
1861x3235,Inhibitory
1864x3135,Endothelial 3
1862x3172,Inhibitory
1878x3226,Inhibitory
1882x3186,Inhibitory
1890x3189,Astrocyte
1895x3229,Inhibitory
1891x3212,Inhibitory
1715x3266,Inhibitory
1721x3171,Inhibitory
1732x3242,Inhibitory
1747x3217,Excitatory
1754x3140,OD Immature 1
1790x3127,Inhibitory
1829x3245,Endothelial 1
1845x3284,Inhibitory
1855x3202,Inhibitory
1860x3206,Excitatory
1879x3293,Excitatory
1889x3151,OD Immature 1
1895x3135,Inhibitory
1894x3142,Inhibitory
1715x3206,Endothelial 1
1771x3251,Inhibitory
1771x3119,Inhibitory
1801x3147,Inhibitory
1819x3160,Inhibitory
1839x3237,Excitatory
1859x3141,Excitatory
1861x3112,Inhibitory
1866x3256,Inhibitory
1873x3160,Excitatory
1878x3274,Excitatory
1889x3171,Inhibitory
1714x3226,Excitatory
1752x3198,Inhibitory
1756x3144,OD Immature 1
1771x3138,Inhibitory
1775x3198,Inhibitory
1794x3195,Microglia
1805x3298,Inhibitory
1819x3190,OD Immature 1
1840x3242,Excitatory
1851x3167,Excitatory
1863x3233,Inhibitory
1880x3190,Excitatory
1884x3240,OD Mature 2
1893x3115,Inhibitory
1799x3218,Inhibitory
1714x3331,Astrocyte
1715x3316,Inhibitory
1714x3420,Inhibitory
1718x3383,Inhibitory
1728x3372,Inhibitory
1729x3492,Excitatory
1742x3371,Inhibitory
1741x3460,Inhibitory
1749x3437,Inhibitory
1753x3346,Excitatory
1750x3408,Inhibitory
1759x3425,Inhibitory
1765x3444,Excitatory
1773x3369,Microglia
1783x3402,Inhibitory
1783x3462,Inhibitory
1786x3321,Inhibitory
1784x3445,Astrocyte
1798x3358,Excitatory
1796x3459,Inhibitory
1802x3388,Inhibitory
1815x3381,Inhibitory
1814x3455,OD Immature 1
1820x3357,Inhibitory
1835x3448,Excitatory
1839x3326,Excitatory
1845x3441,Inhibitory
1845x3389,Excitatory
1857x3483,Excitatory
1857x3341,Astrocyte
1857x3462,Excitatory
1862x3353,Excitatory
1874x3331,Astrocyte
1871x3400,Inhibitory
1877x3380,Excitatory
1880x3440,Astrocyte
1886x3466,Endothelial 1
1896x3327,Inhibitory
1741x3352,Inhibitory
1759x3452,Inhibitory
1818x3315,Excitatory
1837x3429,Excitatory
1840x3474,Astrocyte
1875x3391,Excitatory
1756x3328,Inhibitory
1759x3357,Inhibitory
1775x3345,Inhibitory
1782x3377,Inhibitory
1788x3421,Inhibitory
1795x3480,Excitatory
1850x3384,Inhibitory
1856x3325,Inhibitory
1861x3419,Inhibitory
1883x3358,Inhibitory
1769x3410,Endothelial 1
1813x3397,Excitatory
1860x3471,Excitatory
1893x3480,Inhibitory
1736x3429,Inhibitory
1747x3328,Inhibitory
1749x3473,Inhibitory
1750x3481,Inhibitory
1790x3313,Inhibitory
1813x3365,Excitatory
1825x3419,Inhibitory
1846x3322,Excitatory
1865x3460,Inhibitory
1709x3672,Excitatory
1711x3622,Astrocyte
1713x3593,Inhibitory
1718x3639,Microglia
1722x3578,Inhibitory
1723x3687,Excitatory
1725x3599,Endothelial 1
1725x3647,Endothelial 1
1732x3604,Astrocyte
1734x3613,Astrocyte
1757x3626,Inhibitory
1764x3672,Endothelial 1
1767x3625,OD Mature 2
1798x3624,Inhibitory
1802x3688,Inhibitory
1800x3534,Astrocyte
1807x3594,Endothelial 1
1821x3594,Inhibitory
1821x3571,Astrocyte
1821x3544,Inhibitory
1826x3619,Excitatory
1830x3585,Astrocyte
1831x3679,Endothelial 1
1834x3665,Endothelial 3
1841x3612,Inhibitory
1842x3569,Inhibitory
1847x3635,Endothelial 3
1848x3547,Excitatory
1858x3623,Inhibitory
1861x3578,Inhibitory
1869x3693,Inhibitory
1870x3678,Excitatory
1887x3589,Excitatory
1888x3639,Inhibitory
1896x3699,Astrocyte
1722x3610,Endothelial 3
1832x3656,Endothelial 1
1827x3519,Excitatory
1845x3584,OD Mature 2
1863x3630,Inhibitory
1894x3610,Astrocyte
1897x3604,Inhibitory
1736x3690,Excitatory
1741x3671,Excitatory
1740x3541,Endothelial 1
1747x3543,Endothelial 3
1767x3599,OD Immature 1
1799x3671,Inhibitory
1801x3641,Astrocyte
1825x3626,Endothelial 1
1874x3669,Inhibitory
1878x3689,Excitatory
1887x3658,OD Immature 1
1888x3540,Inhibitory
1899x3550,Inhibitory
1727x3561,Inhibitory
1840x3534,Inhibitory
1864x3561,Excitatory
1893x3557,Inhibitory
1720x3811,OD Mature 1
1724x3832,OD Mature 2
1725x3711,OD Mature 2
1731x3743,OD Mature 2
1731x3784,OD Mature 2
1733x3840,Endothelial 1
1738x3845,OD Mature 2
1745x3850,Excitatory
1753x3819,OD Mature 2
1756x3807,OD Mature 4
1762x3842,OD Mature 1
1771x3897,OD Mature 2
1780x3816,OD Mature 2
1792x3781,Astrocyte
1792x3854,OD Mature 2
1819x3828,Astrocyte
1822x3786,Microglia
1824x3818,OD Mature 2
1834x3729,Astrocyte
1844x3828,Inhibitory
1857x3803,OD Mature 2
1862x3753,Excitatory
1863x3864,Astrocyte
1865x3827,OD Mature 2
1878x3728,Astrocyte
1879x3794,Endothelial 1
1879x3823,Excitatory
1886x3848,OD Immature 1
1892x3752,Astrocyte
1892x3879,Excitatory
1737x3882,OD Mature 2
1742x3767,OD Mature 2
1764x3860,Endothelial 1
1845x3894,Astrocyte
1855x3886,Excitatory
1868x3723,Excitatory
1870x3769,OD Mature 2
1753x3845,Excitatory
1769x3742,Endothelial 3
1771x3862,OD Mature 1
1792x3740,Excitatory
1806x3724,Endothelial 3
1819x3770,Astrocyte
1842x3820,OD Mature 2
1853x3893,Astrocyte
1893x3763,OD Mature 2
1777x3769,Endothelial 2
1890x3723,Inhibitory
1872x3713,Excitatory
1912x3740,Inhibitory
1915x3876,Excitatory
1912x3719,Excitatory
1927x3729,Inhibitory
1928x3780,OD Mature 2
1931x3799,OD Mature 2
1937x3767,Astrocyte
1945x3872,Endothelial 1
1956x3741,Excitatory
1965x3809,Astrocyte
1978x3716,Excitatory
1979x3784,Microglia
1984x3894,Excitatory
2006x3719,Excitatory
2008x3812,Endothelial 1
2009x3891,Excitatory
2012x3772,Endothelial 3
2026x3861,Excitatory
2033x3782,Excitatory
2039x3794,Excitatory
2038x3726,Astrocyte
2040x3819,Excitatory
2040x3843,Excitatory
2045x3830,Astrocyte
2048x3886,Excitatory
2055x3853,Excitatory
2058x3882,Excitatory
2064x3814,Excitatory
2066x3849,Excitatory
2081x3729,OD Mature 4
1938x3850,Excitatory
1996x3873,Excitatory
2030x3719,OD Mature 2
2047x3751,Excitatory
2055x3751,Excitatory
2076x3757,Endothelial 3
2088x3841,Excitatory
1916x3815,OD Mature 2
1959x3877,Excitatory
1966x3843,Astrocyte
1965x3878,Excitatory
1960x3790,OD Immature 1
2077x3823,Endothelial 1
2091x3863,Excitatory
2098x3840,Excitatory
1973x3862,Excitatory
2007x3829,Excitatory
2011x3851,Excitatory
2012x3871,Excitatory
2022x3790,Excitatory
2066x3895,Excitatory
2075x3877,Excitatory
2092x3882,Excitatory
1914x3686,OD Immature 1
1915x3637,Excitatory
1924x3519,Inhibitory
1923x3664,Astrocyte
1929x3689,Excitatory
1935x3622,Inhibitory
1932x3544,Inhibitory
1932x3665,Inhibitory
1941x3568,Inhibitory
1945x3689,Astrocyte
1949x3682,Inhibitory
1956x3517,Inhibitory
1964x3696,Excitatory
1969x3551,Inhibitory
1976x3638,Inhibitory
1990x3561,OD Mature 2
1991x3596,Excitatory
1996x3648,Excitatory
1994x3638,Excitatory
2010x3606,Inhibitory
2012x3533,Inhibitory
2015x3557,Inhibitory
2022x3686,Endothelial 1
2027x3529,Endothelial 1
2038x3658,Inhibitory
2058x3534,OD Mature 1
2059x3690,Inhibitory
2062x3572,Inhibitory
2068x3694,Inhibitory
2071x3645,OD Immature 1
2077x3597,Astrocyte
2078x3579,Inhibitory
2082x3603,Ependymal
2087x3538,OD Immature 1
2090x3631,Ependymal
2089x3616,Ependymal
2092x3589,Ependymal
2090x3577,Ependymal
2093x3600,Ependymal
1923x3554,Endothelial 2
1922x3544,Endothelial 3
1988x3651,Excitatory
2024x3622,Astrocyte
2027x3611,Astrocyte
2037x3574,Astrocyte
1940x3532,Astrocyte
1969x3662,Excitatory
1973x3675,Excitatory
2034x3527,Inhibitory
2082x3640,Astrocyte
1956x3543,Inhibitory
1991x3610,Inhibitory
1916x3657,Excitatory
2017x3576,Astrocyte
1922x3356,Excitatory
1922x3325,Endothelial 1
1928x3409,Endothelial 3
1931x3431,Inhibitory
1935x3401,Microglia
1935x3336,Inhibitory
1939x3471,Excitatory
1945x3447,Astrocyte
1947x3361,Inhibitory
1950x3496,Inhibitory
1953x3416,Inhibitory
1967x3366,Pericytes
1967x3443,Astrocyte
1968x3459,Inhibitory
1979x3319,Endothelial 1
1992x3403,Inhibitory
1994x3467,OD Immature 1
1996x3383,Inhibitory
2000x3411,Inhibitory
2001x3500,OD Mature 2
2000x3432,Inhibitory
2004x3438,Astrocyte
2010x3479,Astrocyte
2010x3332,Excitatory
2020x3454,Astrocyte
2022x3460,Inhibitory
2027x3355,OD Mature 2
2029x3494,Astrocyte
2041x3333,Inhibitory
2041x3392,Inhibitory
2043x3367,Inhibitory
2047x3495,Astrocyte
2052x3373,Inhibitory
2052x3464,Inhibitory
2059x3440,Inhibitory
2063x3418,Inhibitory
2074x3434,Microglia
2076x3350,OD Immature 1
2079x3410,Inhibitory
2082x3491,Endothelial 1
2086x3371,Inhibitory
2084x3348,Inhibitory
2087x3412,Astrocyte
2096x3489,Inhibitory
2093x3398,Inhibitory
1977x3385,Inhibitory
1998x3348,Inhibitory
2005x3339,Excitatory
2014x3472,Inhibitory
2044x3375,Astrocyte
2049x3353,Astrocyte
1916x3470,Inhibitory
1948x3426,Inhibitory
1966x3490,Endothelial 1
1967x3428,Inhibitory
1974x3402,Inhibitory
1981x3457,OD Mature 2
1993x3358,OD Mature 2
2017x3327,OD Immature 1
2034x3336,Excitatory
2075x3383,Inhibitory
1953x3337,Excitatory
1955x3478,Inhibitory
1978x3464,Inhibitory
2003x3373,Inhibitory
2095x3444,OD Mature 1
1913x3197,Inhibitory
1916x3223,Inhibitory
1915x3268,Inhibitory
1917x3150,Astrocyte
1926x3123,Excitatory
1930x3174,Inhibitory
1941x3135,Inhibitory
1942x3263,Astrocyte
1945x3218,Inhibitory
1948x3184,Endothelial 1
1957x3116,Excitatory
1957x3244,Inhibitory
1960x3152,Microglia
1963x3232,Inhibitory
1969x3204,Excitatory
1976x3154,Astrocyte
1980x3181,Inhibitory
1979x3254,Inhibitory
1979x3285,Inhibitory
1982x3239,Inhibitory
1983x3265,Inhibitory
1986x3159,Inhibitory
1987x3193,Endothelial 1
1995x3157,Inhibitory
1994x3220,Endothelial 1
1997x3210,Astrocyte
2004x3232,Inhibitory
2006x3282,Inhibitory
2011x3254,Excitatory
2024x3171,Inhibitory
2043x3259,Inhibitory
2045x3179,Inhibitory
2049x3126,Inhibitory
2045x3159,Excitatory
2051x3205,Inhibitory
2056x3143,Astrocyte
2056x3224,OD Immature 1
2060x3249,Endothelial 1
2065x3192,Astrocyte
2071x3118,Astrocyte
2081x3138,Astrocyte
2082x3148,Excitatory
2091x3160,OD Immature 1
2093x3195,Inhibitory
2093x3224,Inhibitory
1920x3230,Excitatory
1950x3257,Inhibitory
1955x3171,Inhibitory
2034x3211,Astrocyte
2069x3281,Inhibitory
2071x3171,Inhibitory
2081x3254,Astrocyte
1927x3153,Excitatory
1943x3292,Inhibitory
2009x3175,Microglia
2029x3272,Excitatory
2031x3236,Excitatory
2037x3124,Inhibitory
2045x3248,Microglia
1910x3177,Inhibitory
1916x3163,Inhibitory
1988x3168,Excitatory
1915x3255,Inhibitory
1924x3292,Inhibitory
1988x3217,Inhibitory
1988x3150,Excitatory
2005x3124,Excitatory
2043x3141,Inhibitory
2072x3187,Excitatory
2074x3139,Inhibitory
2076x3223,Inhibitory
2096x3185,Excitatory
1922x2970,Excitatory
1929x2968,Excitatory
1926x3053,Inhibitory
1934x3086,Inhibitory
1937x3054,Inhibitory
1939x3026,Endothelial 3
1948x2988,Inhibitory
1946x2936,Inhibitory
1962x2939,Excitatory
1968x3075,Excitatory
1957x2952,Inhibitory
1964x3045,Excitatory
1975x2984,Inhibitory
1977x3058,Inhibitory
1977x2989,Excitatory
1983x3048,Inhibitory
1989x3076,Inhibitory
1990x3088,Excitatory
1990x3016,Astrocyte
1995x2998,Astrocyte
2000x2939,Excitatory
2006x3063,Inhibitory
2008x3018,Inhibitory
2012x2922,Excitatory
2010x2973,Inhibitory
2016x3064,Inhibitory
2018x2934,Excitatory
2021x2963,Excitatory
2022x3072,Inhibitory
2024x2995,Excitatory
2035x2936,OD Immature 1
2037x3027,Inhibitory
2044x3038,Inhibitory
2059x3007,Inhibitory
2061x2939,Excitatory
2070x3048,Inhibitory
2071x3091,Excitatory
2069x2917,Excitatory
2071x3055,Inhibitory
2076x2967,Excitatory
2077x3024,Microglia
2078x2979,Inhibitory
2082x2990,Excitatory
2087x3097,Inhibitory
2090x3005,Inhibitory
2096x3090,Inhibitory
2097x2957,Astrocyte
2101x3042,Astrocyte
1914x3076,Inhibitory
1918x2956,Astrocyte
1921x2994,Inhibitory
1982x2979,Inhibitory
2028x3080,Inhibitory
1945x2959,Endothelial 3
1949x3040,Inhibitory
2008x3089,Inhibitory
2047x2912,Astrocyte
2053x2962,Inhibitory
2077x3007,Inhibitory
1919x2927,Astrocyte
2042x2978,Excitatory
2053x3074,Astrocyte
2078x2985,Excitatory
1948x2917,Inhibitory
1984x2960,Inhibitory
1994x2953,Excitatory
1917x2744,OD Mature 2
1921x2810,Excitatory
1923x2823,Inhibitory
1922x2849,Excitatory
1935x2878,Excitatory
1938x2873,Excitatory
1943x2795,Inhibitory
1945x2846,Inhibitory
1947x2755,Excitatory
1948x2820,Inhibitory
1953x2786,Astrocyte
1952x2798,Inhibitory
1956x2877,Inhibitory
1963x2813,Inhibitory
1965x2871,Inhibitory
1970x2846,Inhibitory
1982x2753,OD Immature 1
1983x2721,Inhibitory
1986x2835,Inhibitory
1997x2774,Excitatory
1998x2717,Excitatory
2003x2790,Inhibitory
2002x2894,Excitatory
2009x2877,Inhibitory
2011x2885,Inhibitory
2015x2719,Excitatory
2027x2860,Inhibitory
2029x2726,Endothelial 1
2038x2795,Inhibitory
2036x2748,Excitatory
2043x2862,Inhibitory
2046x2881,Inhibitory
2048x2890,Excitatory
2055x2831,Inhibitory
2052x2805,Inhibitory
2061x2733,Inhibitory
2061x2751,Inhibitory
2061x2858,Astrocyte
2066x2865,Excitatory
2068x2781,OD Immature 1
2071x2894,Inhibitory
2080x2823,Inhibitory
2081x2847,Astrocyte
2087x2753,Inhibitory
2087x2810,Inhibitory
2095x2744,Inhibitory
1920x2875,Astrocyte
1949x2836,Inhibitory
1975x2894,Inhibitory
1986x2731,Inhibitory
2005x2755,Inhibitory
2011x2750,Inhibitory
2033x2813,Excitatory
2069x2772,Inhibitory
2081x2803,Inhibitory
2084x2890,Inhibitory
1942x2764,Inhibitory
1997x2881,Inhibitory
2000x2818,Inhibitory
2033x2790,Inhibitory
2044x2772,Excitatory
1917x2820,Inhibitory
2018x2859,Excitatory
2016x2741,Inhibitory
2090x2764,Inhibitory
1928x2887,Inhibitory
2002x2858,Inhibitory
2082x2878,Inhibitory
2091x2782,Excitatory
2037x2738,OD Immature 1
1916x2535,Astrocyte
1920x2679,Inhibitory
1924x2543,Inhibitory
1925x2528,Pericytes
1938x2564,Astrocyte
1935x2669,Inhibitory
1937x2545,Pericytes
1938x2593,Inhibitory
1940x2653,Inhibitory
1951x2563,Inhibitory
1948x2582,Excitatory
1951x2519,Inhibitory
1954x2670,Inhibitory
1958x2612,Inhibitory
1964x2586,Excitatory
1965x2574,Excitatory
1973x2692,Inhibitory
1984x2538,Inhibitory
1984x2556,Inhibitory
1989x2622,Astrocyte
1991x2609,Inhibitory
1995x2670,Endothelial 1
1999x2645,Inhibitory
2004x2606,Inhibitory
2004x2515,Excitatory
2007x2557,Excitatory
2007x2545,Inhibitory
2004x2693,Inhibitory
2010x2671,Astrocyte
2014x2533,Excitatory
2015x2628,Excitatory
2022x2520,Excitatory
2027x2697,Excitatory
2026x2592,Inhibitory
2028x2651,Inhibitory
2036x2532,Inhibitory
2040x2687,Excitatory
2046x2513,Inhibitory
2048x2593,Inhibitory
2050x2550,Excitatory
2053x2616,Inhibitory
2058x2632,Inhibitory
2059x2641,Inhibitory
2060x2595,Astrocyte
2060x2519,Excitatory
2062x2610,Inhibitory
2063x2672,Inhibitory
2067x2582,Inhibitory
2070x2558,Excitatory
2073x2543,Inhibitory
2076x2676,Excitatory
2074x2568,Inhibitory
2083x2622,Inhibitory
2082x2595,Inhibitory
2089x2649,OD Immature 1
2090x2668,Inhibitory
2090x2534,Inhibitory
2089x2570,Excitatory
2094x2638,Excitatory
2099x2541,Inhibitory
1924x2599,Excitatory
1939x2637,OD Immature 1
1954x2540,Excitatory
1968x2628,Endothelial 1
1975x2682,Excitatory
2036x2517,Inhibitory
2052x2569,Excitatory
2052x2652,Inhibitory
2080x2513,Inhibitory
2093x2606,Microglia
1922x2517,Endothelial 2
1937x2613,Excitatory
1992x2584,Inhibitory
1998x2608,Inhibitory
2004x2593,Excitatory
2013x2637,Excitatory
2025x2564,Inhibitory
2035x2676,Inhibitory
2043x2572,Excitatory
2048x2526,Excitatory
2070x2634,Inhibitory
1957x2601,Astrocyte
1992x2646,Excitatory
2011x2556,Excitatory
2074x2654,Inhibitory
1991x2535,Astrocyte
2014x2665,Astrocyte
2022x2581,Inhibitory
2052x2636,Inhibitory
2083x2696,Inhibitory
1911x2430,Excitatory
