Unnamed: 0,cell_class
-2804x3155,Astrocyte
-2804x3203,Astrocyte
-2803x3142,Microglia
-2764x3065,Inhibitory
-2707x3038,Inhibitory
-2693x3175,OD Immature 1
-2690x3052,Astrocyte
-2685x3062,Inhibitory
-2681x3034,Excitatory
-2671x3096,Excitatory
-2649x3190,Astrocyte
-2646x3058,Excitatory
-2742x3043,Excitatory
-2744x3147,Excitatory
-2727x3061,Astrocyte
-2707x3166,Astrocyte
-2663x3085,Excitatory
-2657x3071,Excitatory
-2649x3152,Inhibitory
-2646x3147,Inhibitory
-2662x3118,Excitatory
-2652x3048,Inhibitory
-2791x3133,Inhibitory
-2704x3115,Inhibitory
-2686x3096,Excitatory
-2678x3120,Excitatory
-2832x2825,Endothelial 2
-2822x2823,Endothelial 2
-2795x2994,Astrocyte
-2790x2980,Inhibitory
-2784x2827,Endothelial 2
-2783x2836,Endothelial 2
-2780x2914,Inhibitory
-2778x2982,Astrocyte
-2771x2851,Pericytes
-2766x2964,Inhibitory
-2760x2907,Astrocyte
-2758x2994,Endothelial 1
-2747x2913,Astrocyte
-2746x3003,Microglia
-2740x2967,Astrocyte
-2738x2989,Inhibitory
-2734x2843,Endothelial 2
-2724x2827,Endothelial 2
-2723x2918,Astrocyte
-2732x2858,Endothelial 2
-2715x2827,Endothelial 2
-2714x2879,Endothelial 2
-2714x2992,Astrocyte
-2712x2872,Endothelial 2
-2707x2905,Astrocyte
-2704x2915,Astrocyte
-2691x2977,Inhibitory
-2688x2952,Astrocyte
-2686x2885,Endothelial 2
-2673x2974,Excitatory
-2670x2934,Excitatory
-2672x2904,Astrocyte
-2668x2892,Endothelial 1
-2652x2891,Astrocyte
-2649x2948,Inhibitory
-2816x2958,Inhibitory
-2762x2843,Pericytes
-2756x2916,Astrocyte
-2733x2936,Astrocyte
-2706x2824,Endothelial 2
-2704x2830,Endothelial 2
-2659x2886,Astrocyte
-2796x2867,Endothelial 2
-2708x2965,Inhibitory
-2817x2939,Inhibitory
-2805x2865,Astrocyte
-2778x2884,Endothelial 2
-2774x2838,Endothelial 2
-2678x2891,Astrocyte
-2629x2889,Astrocyte
-2620x2846,Endothelial 2
-2612x2836,Endothelial 2
-2610x2849,Endothelial 2
-2606x2945,Inhibitory
-2605x2883,Astrocyte
-2601x2959,Endothelial 1
-2591x2843,Endothelial 2
-2595x2894,Endothelial 1
-2594x2999,Excitatory
-2589x2933,Astrocyte
-2578x2887,Endothelial 1
-2573x3002,Astrocyte
-2570x2928,OD Immature 1
-2570x2860,Pericytes
-2560x2968,Astrocyte
-2556x2895,Astrocyte
-2554x2984,Microglia
-2544x2997,Inhibitory
-2543x2885,Endothelial 2
-2539x2863,Astrocyte
-2537x2996,Endothelial 1
-2527x2891,Endothelial 2
-2520x2913,Endothelial 1
-2499x2964,Astrocyte
-2497x2957,Microglia
-2479x2928,Endothelial 2
-2450x2938,Endothelial 2
-2445x2938,Astrocyte
-2608x2985,Endothelial 3
-2577x2972,Inhibitory
-2504x2892,OD Mature 1
-2509x3008,Astrocyte
-2501x2897,Astrocyte
-2615x3003,Inhibitory
-2568x2932,Astrocyte
-2634x2965,Astrocyte
-2630x2987,Inhibitory
-2628x2946,Excitatory
-2565x2989,Inhibitory
-2486x2997,Inhibitory
-2606x3003,Inhibitory
-2598x2934,Endothelial 1
-2571x2894,Astrocyte
-2550x2862,Astrocyte
-2548x2908,OD Mature 1
-2515x2943,Inhibitory
-2635x3107,Astrocyte
-2629x3093,Excitatory
-2621x3038,Astrocyte
-2623x3171,Endothelial 1
-2612x3081,Inhibitory
-2598x3190,Astrocyte
-2594x3088,Inhibitory
-2587x3061,Excitatory
-2587x3125,Endothelial 1
-2584x3067,Excitatory
-2579x3170,Endothelial 1
-2580x3191,Excitatory
-2568x3082,Inhibitory
-2565x3112,Inhibitory
-2566x3038,Endothelial 1
-2565x3074,Astrocyte
-2567x3095,Excitatory
-2560x3142,Excitatory
-2545x3187,Excitatory
-2544x3166,Endothelial 1
-2535x3148,Excitatory
-2534x3164,Astrocyte
-2525x3178,Inhibitory
-2525x3195,Excitatory
-2522x3208,Inhibitory
-2517x3112,OD Immature 1
-2516x3081,Excitatory
-2509x3139,Inhibitory
-2507x3049,Inhibitory
-2503x3134,Excitatory
-2503x3054,Inhibitory
-2496x3079,Inhibitory
-2495x3179,Endothelial 3
-2493x3169,Endothelial 1
-2486x3047,Excitatory
-2477x3066,Excitatory
-2468x3188,Excitatory
-2468x3163,Inhibitory
-2460x3197,Astrocyte
-2450x3043,Excitatory
-2622x3153,Excitatory
-2613x3156,Excitatory
-2546x3079,Astrocyte
-2543x3122,Inhibitory
-2537x3116,Excitatory
-2490x3090,Inhibitory
-2484x3150,Inhibitory
-2475x3139,Inhibitory
-2461x3048,Pericytes
-2611x3057,OD Immature 1
-2598x3050,Astrocyte
-2598x3041,Excitatory
-2550x3085,Inhibitory
-2534x3128,Excitatory
-2470x3032,Pericytes
-2597x3073,OD Immature 1
-2598x3169,Excitatory
-2544x3096,Inhibitory
-2570x3202,Excitatory
-2571x3063,Excitatory
-2563x3119,Endothelial 1
-2564x3128,OD Immature 1
-2549x3071,Inhibitory
-2525x3063,Excitatory
-2455x3065,Pericytes
-2455x3087,Pericytes
-2451x3071,Pericytes
-2634x3260,Inhibitory
-2633x3388,Inhibitory
-2630x3298,Astrocyte
-2625x3286,Excitatory
-2624x3267,OD Mature 2
-2624x3310,Inhibitory
-2614x3228,Inhibitory
-2613x3250,Excitatory
-2606x3294,Astrocyte
-2593x3279,OD Mature 2
-2591x3373,Inhibitory
-2591x3316,Excitatory
-2589x3334,Astrocyte
-2575x3336,Astrocyte
-2569x3402,Inhibitory
-2568x3389,Inhibitory
-2566x3328,Excitatory
-2559x3279,Inhibitory
-2553x3322,Inhibitory
-2549x3254,Excitatory
-2542x3285,Inhibitory
-2541x3336,Excitatory
-2539x3393,Excitatory
-2523x3400,Inhibitory
-2527x3339,Excitatory
-2524x3241,Astrocyte
-2521x3299,Astrocyte
-2516x3345,Excitatory
-2515x3256,Inhibitory
-2510x3407,Astrocyte
-2497x3274,Endothelial 1
-2493x3331,Endothelial 3
-2490x3303,Inhibitory
-2488x3377,Inhibitory
-2489x3309,Excitatory
-2487x3294,Inhibitory
-2485x3393,Inhibitory
-2483x3226,Excitatory
-2484x3237,Excitatory
-2478x3330,Inhibitory
-2470x3284,Endothelial 1
-2474x3366,Excitatory
-2467x3331,Inhibitory
-2458x3221,Endothelial 1
-2452x3341,Excitatory
-2610x3320,Excitatory
-2610x3364,Inhibitory
-2577x3275,Excitatory
-2568x3254,Excitatory
-2559x3367,Excitatory
-2551x3241,OD Immature 1
-2547x3307,Excitatory
-2532x3316,Excitatory
-2493x3320,Excitatory
-2480x3251,Excitatory
-2480x3399,Inhibitory
-2627x3370,Endothelial 3
-2581x3370,Pericytes
-2571x3369,Astrocyte
-2557x3340,Excitatory
-2538x3324,Inhibitory
-2520x3335,Excitatory
-2492x3339,Excitatory
-2457x3395,Inhibitory
-2444x3349,Inhibitory
-2572x3244,Inhibitory
-2610x3335,Excitatory
-2584x3271,Excitatory
-2568x3233,Excitatory
-2519x3395,Inhibitory
-2488x3347,Inhibitory
-2627x3541,Excitatory
-2629x3535,Excitatory
-2622x3564,Inhibitory
-2612x3470,Excitatory
-2605x3540,OD Immature 1
-2606x3482,Inhibitory
-2606x3568,Astrocyte
-2602x3498,Inhibitory
-2604x3447,Endothelial 1
-2590x3482,Excitatory
-2586x3564,Inhibitory
-2581x3507,OD Immature 1
-2577x3536,Excitatory
-2575x3596,Excitatory
-2577x3582,Excitatory
-2559x3535,Inhibitory
-2561x3434,Inhibitory
-2554x3492,Astrocyte
-2539x3549,Excitatory
-2543x3457,Excitatory
-2540x3564,Excitatory
-2538x3470,Inhibitory
-2537x3435,Microglia
-2535x3542,Inhibitory
-2532x3487,Inhibitory
-2530x3495,Inhibitory
-2530x3505,Inhibitory
-2527x3429,Inhibitory
-2522x3532,Excitatory
-2512x3436,Endothelial 1
-2503x3591,Inhibitory
-2503x3481,Astrocyte
-2504x3443,Excitatory
-2503x3602,OD Immature 1
-2498x3554,Inhibitory
-2494x3573,Excitatory
-2486x3549,Inhibitory
-2491x3512,Excitatory
-2473x3583,Excitatory
-2467x3596,Excitatory
-2460x3559,Excitatory
-2457x3569,Inhibitory
-2457x3536,Inhibitory
-2451x3430,Astrocyte
-2451x3511,Excitatory
-2443x3597,Inhibitory
-2623x3517,Inhibitory
-2621x3473,Excitatory
-2623x3511,Excitatory
-2607x3592,OD Immature 1
-2611x3588,OD Immature 1
-2583x3468,Microglia
-2569x3457,Inhibitory
-2560x3520,Astrocyte
-2546x3505,Excitatory
-2505x3566,Astrocyte
-2459x3447,Inhibitory
-2610x3489,Astrocyte
-2542x3591,Excitatory
-2518x3524,Inhibitory
-2496x3460,Inhibitory
-2450x3583,Inhibitory
-2533x3531,OD Mature 2
-2493x3447,Excitatory
-2603x3428,Inhibitory
-2564x3487,Inhibitory
-2548x3512,Excitatory
-2508x3515,Inhibitory
-2488x3461,OD Mature 2
-2476x3555,Inhibitory
-2482x3527,Excitatory
-2627x3724,Microglia
-2625x3630,Astrocyte
-2622x3783,OD Immature 1
-2613x3678,Inhibitory
-2603x3724,OD Immature 1
-2601x3718,Astrocyte
-2597x3631,Astrocyte
-2592x3726,OD Mature 2
-2588x3645,Inhibitory
-2584x3696,Endothelial 1
-2578x3802,Inhibitory
-2575x3652,Inhibitory
-2572x3717,Inhibitory
-2567x3738,Microglia
-2567x3691,Inhibitory
-2568x3638,Excitatory
-2562x3792,Inhibitory
-2560x3765,OD Immature 1
-2554x3695,Astrocyte
-2535x3800,Inhibitory
-2534x3712,Inhibitory
-2531x3779,Inhibitory
-2526x3671,Microglia
-2523x3765,Inhibitory
-2518x3715,Excitatory
-2518x3629,Inhibitory
-2509x3691,Inhibitory
-2507x3624,Excitatory
-2507x3718,Inhibitory
-2505x3772,Inhibitory
-2501x3763,Inhibitory
-2499x3674,OD Mature 2
-2499x3659,Excitatory
-2496x3635,Inhibitory
-2495x3626,Inhibitory
-2493x3729,Astrocyte
-2479x3782,Inhibitory
-2478x3708,Inhibitory
-2477x3658,Inhibitory
-2472x3789,Inhibitory
-2473x3777,Astrocyte
-2471x3645,Inhibitory
-2456x3626,Astrocyte
-2450x3695,Inhibitory
-2615x3762,Inhibitory
-2603x3691,Excitatory
-2598x3758,Inhibitory
-2586x3729,Inhibitory
-2545x3809,Endothelial 1
-2535x3695,Astrocyte
-2500x3752,Inhibitory
-2482x3684,Inhibitory
-2466x3761,Inhibitory
-2459x3638,Inhibitory
-2619x3711,Inhibitory
-2611x3635,OD Immature 1
-2590x3781,Inhibitory
-2583x3677,Excitatory
-2575x3674,Inhibitory
-2560x3735,Astrocyte
-2518x3804,Inhibitory
-2486x3624,Inhibitory
-2560x3713,Inhibitory
-2477x3808,Inhibitory
-2465x3798,Excitatory
-2590x3746,Inhibitory
-2630x3894,Endothelial 1
-2625x3977,Inhibitory
-2624x3996,Inhibitory
-2616x3949,Inhibitory
-2611x4001,Astrocyte
-2602x3868,Inhibitory
-2599x3883,Inhibitory
-2586x3833,OD Immature 1
-2586x3912,OD Immature 1
-2582x3948,Inhibitory
-2579x3862,Microglia
-2575x3940,Inhibitory
-2575x3932,Inhibitory
-2572x3891,Inhibitory
-2570x3877,Inhibitory
-2564x3900,Inhibitory
-2562x3934,Inhibitory
-2546x3912,Inhibitory
-2545x3892,Inhibitory
-2547x3836,Inhibitory
-2541x3916,Endothelial 1
-2530x3999,Endothelial 1
-2526x3933,Excitatory
-2516x3968,Inhibitory
-2500x3939,Excitatory
-2497x3922,OD Mature 2
-2488x4004,Inhibitory
-2483x3981,Excitatory
-2483x3884,Excitatory
-2475x3960,Inhibitory
-2470x3896,Inhibitory
-2461x3937,Excitatory
-2461x3860,Inhibitory
-2453x3840,OD Immature 1
-2452x3894,Excitatory
-2452x3848,Excitatory
-2447x3862,Inhibitory
-2554x3921,Inhibitory
-2545x3875,Inhibitory
-2537x3851,Inhibitory
-2532x3896,Inhibitory
-2530x3880,Astrocyte
-2516x3901,Inhibitory
-2496x3854,Inhibitory
-2495x3965,Inhibitory
-2467x3921,Endothelial 3
-2609x3930,Inhibitory
-2602x3963,Inhibitory
-2581x3987,Excitatory
-2553x3821,Inhibitory
-2511x3991,Astrocyte
-2494x3910,Inhibitory
-2481x3833,Excitatory
-2471x3834,Inhibitory
-2468x4006,Astrocyte
-2459x3955,Inhibitory
-2620x3911,Inhibitory
-2616x3989,Inhibitory
-2520x3982,Inhibitory
-2502x3846,Inhibitory
-2489x3991,Inhibitory
-2625x3851,Excitatory
-2604x3861,Inhibitory
-2601x3985,Inhibitory
-2594x3900,Inhibitory
-2558x3859,Inhibitory
-2551x3966,Inhibitory
-2536x3834,Inhibitory
-2509x3905,Inhibitory
-2497x3882,Inhibitory
-2475x3978,Inhibitory
-2466x3887,Inhibitory
-2453x4008,Inhibitory
-2629x4048,Excitatory
-2631x4199,Inhibitory
-2631x4122,OD Immature 1
-2624x4195,Astrocyte
-2617x4062,Inhibitory
-2615x4046,Inhibitory
-2616x4195,Excitatory
-2614x4134,Inhibitory
-2605x4078,Excitatory
-2601x4181,Excitatory
-2602x4121,Inhibitory
-2599x4060,Inhibitory
-2587x4100,Astrocyte
-2570x4070,Astrocyte
-2565x4182,Endothelial 1
-2558x4025,Inhibitory
-2560x4206,Inhibitory
-2558x4067,Excitatory
-2557x4047,Excitatory
-2555x4127,Excitatory
-2547x4136,Excitatory
-2542x4194,Inhibitory
-2539x4036,Inhibitory
-2537x4166,Astrocyte
-2527x4133,Inhibitory
-2523x4094,Inhibitory
-2520x4172,Inhibitory
-2501x4105,Inhibitory
-2504x4084,Endothelial 1
-2504x4144,Inhibitory
-2505x4037,Inhibitory
-2496x4165,Endothelial 1
-2483x4141,Inhibitory
-2482x4113,Excitatory
-2479x4049,Inhibitory
-2477x4084,Endothelial 1
-2467x4044,Excitatory
-2469x4079,Inhibitory
-2458x4154,Inhibitory
-2457x4178,Inhibitory
-2449x4194,Inhibitory
-2626x4084,Inhibitory
-2608x4026,Inhibitory
-2598x4032,Excitatory
-2585x4124,Inhibitory
-2568x4086,Excitatory
-2535x4065,Astrocyte
-2518x4060,Inhibitory
-2520x4088,Inhibitory
-2497x4200,Inhibitory
-2496x4056,Excitatory
-2474x4121,Inhibitory
-2459x4118,Excitatory
-2599x4150,Excitatory
-2592x4077,Inhibitory
-2577x4199,Astrocyte
-2557x4180,Inhibitory
-2516x4041,Inhibitory
-2511x4115,Excitatory
-2615x4113,Inhibitory
-2562x4195,Microglia
-2535x4137,Inhibitory
-2620x4183,Excitatory
-2585x4204,Inhibitory
-2572x4029,Inhibitory
-2570x4055,Inhibitory
-2558x4156,Inhibitory
-2517x4182,Excitatory
-2512x4025,Microglia
-2482x4195,Inhibitory
-2629x4291,Excitatory
-2624x4379,Excitatory
-2619x4401,Excitatory
-2619x4332,Excitatory
-2613x4255,Astrocyte
-2615x4274,OD Immature 1
-2617x4232,Excitatory
-2601x4290,Astrocyte
-2598x4244,Excitatory
-2591x4268,Inhibitory
-2586x4362,Excitatory
-2579x4328,Inhibitory
-2568x4400,Microglia
-2569x4288,Excitatory
-2561x4299,OD Immature 1
-2558x4286,Inhibitory
-2557x4268,Inhibitory
-2554x4385,Excitatory
-2553x4396,Excitatory
-2539x4348,Astrocyte
-2532x4342,Inhibitory
-2526x4373,OD Mature 2
-2524x4407,OD Mature 2
-2518x4377,Astrocyte
-2509x4315,Astrocyte
-2508x4231,Inhibitory
-2499x4255,Inhibitory
-2493x4224,Inhibitory
-2487x4237,Astrocyte
-2484x4296,OD Immature 1
-2480x4322,Astrocyte
-2471x4376,Inhibitory
-2470x4303,Inhibitory
-2471x4249,Inhibitory
-2462x4382,OD Mature 2
-2451x4371,Excitatory
-2452x4266,Inhibitory
-2449x4250,Astrocyte
-2603x4235,OD Mature 2
-2580x4275,Astrocyte
-2558x4229,Astrocyte
-2492x4375,Inhibitory
-2475x4270,Excitatory
-2624x4351,Excitatory
-2591x4331,Astrocyte
-2546x4361,Inhibitory
-2528x4322,Endothelial 3
-2504x4284,Inhibitory
-2455x4316,Endothelial 1
-2452x4403,Inhibitory
-2582x4388,OD Mature 1
-2517x4387,OD Mature 2
-2464x4235,Inhibitory
-2508x4328,Inhibitory
-2487x4389,Microglia
-2629x4421,OD Mature 2
-2623x4566,OD Mature 2
-2622x4575,OD Mature 2
-2612x4496,Endothelial 1
-2614x4470,OD Mature 2
-2610x4440,OD Mature 2
-2608x4548,OD Mature 2
-2600x4508,OD Mature 2
-2601x4438,Astrocyte
-2593x4475,OD Mature 2
-2592x4459,Endothelial 1
-2591x4528,Astrocyte
-2584x4472,OD Mature 2
-2584x4597,OD Mature 2
-2569x4450,OD Mature 2
-2557x4542,Excitatory
-2555x4569,Excitatory
-2556x4581,Excitatory
-2538x4459,Endothelial 1
-2540x4593,Excitatory
-2522x4434,OD Mature 2
-2522x4504,OD Mature 2
-2506x4536,OD Mature 2
-2503x4586,OD Mature 2
-2500x4436,Astrocyte
-2482x4441,Astrocyte
-2478x4465,OD Mature 2
-2468x4565,OD Mature 2
-2466x4600,OD Mature 2
-2462x4513,OD Mature 2
-2452x4549,Inhibitory
-2451x4566,OD Mature 1
-2447x4544,Excitatory
-2445x4437,Astrocyte
-2623x4499,Excitatory
-2598x4518,Excitatory
-2570x4428,Astrocyte
-2518x4564,Excitatory
-2485x4494,OD Mature 2
-2482x4543,Microglia
-2548x4442,OD Mature 2
-2548x4512,OD Immature 1
-2529x4464,Excitatory
-2527x4564,OD Mature 2
-2625x4436,OD Mature 2
-2458x4581,OD Immature 1
-2549x4572,Excitatory
-2429x4532,Excitatory
-2422x4458,Excitatory
-2422x4486,Astrocyte
-2416x4573,Excitatory
-2413x4494,Endothelial 1
-2412x4438,Astrocyte
-2407x4590,Excitatory
-2390x4471,Excitatory
-2390x4482,Endothelial 3
-2388x4521,Inhibitory
-2377x4508,Astrocyte
-2371x4601,Excitatory
-2373x4541,Excitatory
-2371x4436,Excitatory
-2362x4470,Inhibitory
-2358x4456,Excitatory
-2356x4542,Excitatory
-2343x4459,Excitatory
-2339x4588,Excitatory
-2323x4564,Excitatory
-2315x4464,Excitatory
-2310x4495,Astrocyte
-2309x4595,Excitatory
-2290x4593,Excitatory
-2285x4601,Excitatory
-2277x4584,Microglia
-2269x4563,Excitatory
-2249x4510,Endothelial 1
-2245x4558,Excitatory
-2419x4508,Endothelial 3
-2387x4510,OD Mature 2
-2294x4579,Astrocyte
-2262x4535,Excitatory
-2417x4485,Astrocyte
-2399x4533,Astrocyte
-2390x4451,Astrocyte
-2385x4461,Microglia
-2377x4558,OD Mature 1
-2375x4590,Excitatory
-2315x4566,Excitatory
-2312x4569,Excitatory
-2294x4564,Excitatory
-2294x4542,Excitatory
-2272x4461,Inhibitory
-2264x4506,Excitatory
-2390x4496,Excitatory
-2357x4580,Excitatory
-2325x4526,Excitatory
-2301x4503,Excitatory
-2254x4562,Excitatory
-2255x4602,Excitatory
-2429x4358,Astrocyte
-2428x4338,Inhibitory
-2425x4287,Inhibitory
-2420x4227,Astrocyte
-2422x4310,Inhibitory
-2420x4248,Inhibitory
-2410x4405,Inhibitory
-2410x4334,OD Immature 1
-2409x4311,Endothelial 1
-2409x4355,OD Mature 2
-2392x4243,OD Immature 1
-2389x4392,Endothelial 1
-2388x4357,OD Mature 2
-2384x4221,Astrocyte
-2372x4264,OD Mature 2
-2369x4390,Microglia
-2366x4402,Excitatory
-2364x4317,Inhibitory
-2362x4307,Endothelial 1
-2360x4301,Microglia
-2351x4331,Astrocyte
-2351x4322,Astrocyte
-2336x4337,Inhibitory
-2338x4370,Inhibitory
-2337x4281,Astrocyte
-2333x4394,OD Immature 1
-2328x4408,Astrocyte
-2326x4402,Astrocyte
-2319x4238,Inhibitory
-2316x4270,Excitatory
-2298x4249,OD Immature 1
-2291x4338,Astrocyte
-2287x4285,Astrocyte
-2282x4229,Astrocyte
-2277x4376,OD Immature 1
-2269x4272,OD Immature 2
-2269x4397,Inhibitory
-2268x4265,Endothelial 1
-2269x4321,OD Immature 1
-2264x4352,Endothelial 1
-2261x4366,Excitatory
-2251x4399,Inhibitory
-2244x4274,Astrocyte
-2429x4251,Inhibitory
-2401x4224,Inhibitory
-2390x4267,Inhibitory
-2368x4340,Inhibitory
-2282x4364,Astrocyte
-2410x4262,Inhibitory
-2391x4402,OD Immature 2
-2339x4353,Inhibitory
-2247x4411,Excitatory
-2432x4145,Astrocyte
-2425x4117,Inhibitory
-2416x4092,Astrocyte
-2416x4148,Excitatory
-2414x4132,Excitatory
-2413x4032,Inhibitory
-2400x4201,OD Mature 2
-2398x4108,Inhibitory
-2395x4133,Inhibitory
-2393x4051,OD Immature 1
-2388x4200,Inhibitory
-2379x4073,Inhibitory
-2379x4084,Astrocyte
-2378x4053,Inhibitory
-2376x4115,Inhibitory
-2376x4024,Inhibitory
-2375x4060,Inhibitory
-2369x4190,OD Immature 1
-2363x4107,Inhibitory
-2361x4126,Inhibitory
-2358x4038,Inhibitory
-2358x4057,Inhibitory
-2359x4144,Inhibitory
-2357x4087,Inhibitory
-2352x4153,Inhibitory
-2344x4113,Inhibitory
-2341x4031,Inhibitory
-2338x4067,Excitatory
-2322x4190,Excitatory
-2312x4147,Inhibitory
-2307x4050,Inhibitory
-2305x4025,OD Immature 1
-2299x4204,OD Immature 1
-2295x4109,Inhibitory
-2292x4139,Endothelial 1
-2286x4171,Inhibitory
-2282x4099,Inhibitory
-2279x4206,Inhibitory
-2278x4064,Inhibitory
-2277x4081,Inhibitory
-2274x4128,Endothelial 1
-2271x4181,Inhibitory
-2265x4076,Inhibitory
-2265x4148,Inhibitory
-2263x4185,Astrocyte
-2261x4101,Inhibitory
-2253x4173,Inhibitory
-2426x4041,Astrocyte
-2362x4175,Inhibitory
-2353x4029,Endothelial 1
-2328x4159,Inhibitory
-2320x4093,Inhibitory
-2290x4187,Astrocyte
-2281x4189,Inhibitory
-2273x4045,Inhibitory
-2426x4048,Inhibitory
-2428x4106,OD Mature 1
-2426x4137,Astrocyte
-2402x4029,Astrocyte
-2373x4039,Astrocyte
-2364x4085,Inhibitory
-2354x4163,OD Mature 2
-2335x4188,Inhibitory
-2287x4082,Inhibitory
-2260x4117,Excitatory
-2258x4043,Astrocyte
-2423x4171,Astrocyte
-2417x4163,Pericytes
-2393x4071,Inhibitory
-2335x4025,OD Immature 1
-2313x4065,Excitatory
-2424x4072,Inhibitory
-2381x4196,OD Mature 2
-2290x4046,Inhibitory
-2428x3877,Inhibitory
-2421x3828,Inhibitory
-2424x3917,Inhibitory
-2421x3977,Inhibitory
-2421x3944,OD Immature 1
-2416x3877,Astrocyte
-2416x3936,Inhibitory
-2403x3829,Inhibitory
-2406x3956,Inhibitory
-2402x3896,Excitatory
-2400x3906,Endothelial 1
-2399x3916,Excitatory
-2396x3889,Excitatory
-2395x3934,Excitatory
-2387x3979,Astrocyte
-2391x3926,Excitatory
-2379x3869,Inhibitory
-2374x4001,Microglia
-2368x3916,Inhibitory
-2360x3875,Inhibitory
-2345x3884,Excitatory
-2338x3856,Inhibitory
-2329x3928,Inhibitory
-2328x3969,Inhibitory
-2324x3991,Inhibitory
-2320x3872,Inhibitory
-2316x3935,Astrocyte
-2315x3948,Microglia
-2314x3982,Endothelial 1
-2312x3886,Endothelial 1
-2311x3864,Excitatory
-2307x3931,Inhibitory
-2299x3862,Endothelial 1
-2297x3976,Astrocyte
-2290x3867,Inhibitory
-2287x3859,Inhibitory
-2287x3995,Inhibitory
-2289x3888,Astrocyte
-2287x3976,OD Immature 1
-2287x3896,Endothelial 1
-2284x3949,Astrocyte
-2274x3930,Astrocyte
-2271x3982,Astrocyte
-2272x3891,Inhibitory
-2267x3946,Endothelial 1
-2269x3909,Excitatory
-2263x3884,Inhibitory
-2263x3988,Inhibitory
-2260x3963,Inhibitory
-2261x3831,Inhibitory
-2256x3939,Excitatory
-2258x3852,Excitatory
-2253x3886,Inhibitory
-2250x3918,Astrocyte
-2399x3997,Inhibitory
-2379x3961,Inhibitory
-2319x3894,Astrocyte
-2272x3863,Inhibitory
-2410x4000,Excitatory
-2406x3987,Inhibitory
-2374x3944,Inhibitory
-2365x3834,Excitatory
-2340x3952,Inhibitory
-2339x3922,Excitatory
-2315x3833,Inhibitory
-2305x3836,Inhibitory
-2385x3833,Astrocyte
-2378x3829,Inhibitory
-2341x3999,Inhibitory
-2321x3920,Inhibitory
-2307x3994,Inhibitory
-2252x3833,Excitatory
-2417x3942,Endothelial 1
-2367x4003,Excitatory
-2314x3898,Inhibitory
-2298x3960,Inhibitory
-2277x3981,Astrocyte
-2275x3826,OD Mature 1
-2430x3827,Inhibitory
-2428x3803,Excitatory
-2425x3798,Inhibitory
-2424x3641,Inhibitory
-2417x3636,Inhibitory
-2409x3746,Excitatory
-2410x3707,Inhibitory
-2406x3786,OD Immature 1
-2407x3669,Inhibitory
-2389x3793,Microglia
-2386x3730,Inhibitory
-2386x3801,Inhibitory
-2381x3766,Excitatory
-2373x3748,Endothelial 1
-2373x3701,Astrocyte
-2370x3781,Excitatory
-2363x3728,Inhibitory
-2362x3638,OD Immature 1
-2354x3802,Astrocyte
-2352x3669,Inhibitory
-2351x3641,Excitatory
-2350x3707,Astrocyte
-2347x3756,Inhibitory
-2343x3623,Astrocyte
-2342x3778,Inhibitory
-2343x3730,Inhibitory
-2328x3660,Inhibitory
-2327x3710,Endothelial 1
-2325x3762,Excitatory
-2328x3633,Astrocyte
-2323x3744,Excitatory
-2325x3791,Inhibitory
-2316x3626,Astrocyte
-2314x3696,Excitatory
-2310x3784,Inhibitory
-2305x3707,Inhibitory
-2307x3804,Inhibitory
-2297x3763,Inhibitory
-2296x3635,Excitatory
-2294x3677,Inhibitory
-2287x3792,Inhibitory
-2284x3775,Excitatory
-2283x3760,Inhibitory
-2280x3781,Endothelial 1
-2272x3626,Astrocyte
-2272x3664,Excitatory
-2272x3722,Inhibitory
-2263x3793,Inhibitory
-2266x3764,Excitatory
-2263x3643,Astrocyte
-2263x3688,Excitatory
-2262x3741,Endothelial 2
-2257x3672,OD Immature 1
-2255x3639,Microglia
-2249x3727,Inhibitory
-2248x3781,Inhibitory
-2422x3736,Astrocyte
-2407x3701,Inhibitory
-2390x3648,Inhibitory
-2369x3757,Inhibitory
-2356x3782,Inhibitory
-2353x3777,Inhibitory
-2341x3718,Inhibitory
-2328x3691,Endothelial 1
-2328x3737,Endothelial 3
-2253x3746,Inhibitory
-2408x3761,Inhibitory
-2386x3635,Excitatory
-2307x3721,Excitatory
-2289x3733,Inhibitory
-2269x3716,Inhibitory
-2255x3781,Inhibitory
-2252x3704,Astrocyte
-2321x3628,Astrocyte
-2429x3755,Inhibitory
-2349x3698,Inhibitory
-2278x3658,Inhibitory
-2246x3660,Inhibitory
-2427x3488,Excitatory
-2424x3540,Excitatory
-2423x3594,Inhibitory
-2422x3577,Inhibitory
-2417x3458,Inhibitory
-2415x3450,Astrocyte
-2410x3486,Excitatory
-2409x3523,Inhibitory
-2408x3423,Endothelial 1
-2402x3582,Inhibitory
-2402x3534,Inhibitory
-2400x3515,Endothelial 1
-2397x3429,Excitatory
-2391x3542,Excitatory
-2390x3512,OD Mature 2
-2386x3602,Excitatory
-2385x3497,Excitatory
-2381x3432,Excitatory
-2376x3479,Excitatory
-2374x3446,Excitatory
-2372x3585,Endothelial 1
-2363x3490,Excitatory
-2359x3425,Excitatory
-2360x3516,Excitatory
-2358x3549,Astrocyte
-2357x3487,Inhibitory
-2355x3449,Inhibitory
-2345x3528,Inhibitory
-2345x3429,Excitatory
-2345x3499,Astrocyte
-2344x3608,Excitatory
