Unnamed: 0,cell_class
-2566x-404,Excitatory
-2572x-395,Excitatory
-2713x-443,Inhibitory
-2705x-447,OD Immature 1
-2725x-495,Astrocyte
-2712x-582,Astrocyte
-2708x-528,Inhibitory
-2706x-501,Inhibitory
-2697x-492,OD Mature 2
-2695x-538,Astrocyte
-2692x-608,Astrocyte
-2687x-570,OD Immature 1
-2683x-547,Pericytes
-2683x-536,Pericytes
-2680x-614,Astrocyte
-2675x-477,Excitatory
-2672x-468,Astrocyte
-2664x-619,Pericytes
-2660x-482,Excitatory
-2658x-566,Inhibitory
-2652x-629,Astrocyte
-2647x-478,Endothelial 1
-2641x-491,Excitatory
-2639x-514,Astrocyte
-2628x-636,Astrocyte
-2626x-473,Inhibitory
-2622x-565,OD Immature 1
-2616x-476,Excitatory
-2611x-493,Excitatory
-2609x-518,Inhibitory
-2609x-545,Astrocyte
-2608x-614,Microglia
-2601x-584,Astrocyte
-2594x-576,Endothelial 3
-2590x-594,Astrocyte
-2582x-537,Inhibitory
-2583x-494,Excitatory
-2575x-595,Astrocyte
-2572x-514,Excitatory
-2564x-629,Inhibitory
-2562x-575,Excitatory
-2550x-560,Endothelial 1
-2542x-599,Endothelial 1
-2542x-583,Endothelial 1
-2540x-637,Endothelial 1
-2539x-648,Endothelial 1
-2705x-605,Astrocyte
-2654x-552,Inhibitory
-2639x-554,Astrocyte
-2538x-480,Inhibitory
-2596x-473,Astrocyte
-2593x-509,OD Mature 2
-2559x-606,Excitatory
-2550x-578,Endothelial 1
-2542x-611,Endothelial 1
-2618x-484,Excitatory
-2666x-592,Pericytes
-2646x-635,Astrocyte
-2633x-634,Excitatory
-2587x-583,Endothelial 1
-2576x-614,Inhibitory
-2560x-506,Excitatory
-2545x-491,Inhibitory
-2542x-625,Endothelial 1
-2539x-489,Excitatory
-2516x-589,Excitatory
-2515x-481,Endothelial 2
-2499x-487,Excitatory
-2494x-632,Astrocyte
-2489x-469,Astrocyte
-2489x-599,Inhibitory
-2469x-525,Excitatory
-2472x-585,Excitatory
-2471x-554,Endothelial 3
-2466x-612,Astrocyte
-2465x-484,Astrocyte
-2454x-509,Excitatory
-2451x-596,Inhibitory
-2447x-480,Inhibitory
-2445x-589,Astrocyte
-2442x-469,Excitatory
-2443x-645,Pericytes
-2424x-499,Inhibitory
-2421x-592,Inhibitory
-2417x-463,Inhibitory
-2418x-504,Excitatory
-2416x-489,OD Immature 1
-2414x-594,Astrocyte
-2414x-558,Endothelial 1
-2413x-530,Inhibitory
-2409x-574,Excitatory
-2408x-486,Astrocyte
-2398x-514,Inhibitory
-2392x-566,Excitatory
-2390x-582,Astrocyte
-2382x-543,Excitatory
-2383x-613,Endothelial 1
-2378x-549,Inhibitory
-2372x-595,Inhibitory
-2367x-496,OD Immature 1
-2367x-560,Inhibitory
-2354x-578,Inhibitory
-2361x-526,Inhibitory
-2356x-558,Inhibitory
-2347x-613,Inhibitory
-2346x-486,Inhibitory
-2342x-575,Excitatory
-2344x-472,Inhibitory
-2343x-506,Microglia
-2336x-506,Inhibitory
-2484x-504,Excitatory
-2456x-516,Endothelial 1
-2456x-560,OD Mature 3
-2448x-556,Excitatory
-2441x-573,Astrocyte
-2428x-638,Pericytes
-2422x-620,Inhibitory
-2428x-617,Inhibitory
-2430x-626,Inhibitory
-2429x-645,Pericytes
-2399x-540,OD Mature 2
-2344x-552,Inhibitory
-2465x-504,Excitatory
-2402x-558,Excitatory
-2351x-602,OD Immature 2
-2347x-503,Microglia
-2509x-499,Excitatory
-2508x-583,Excitatory
-2500x-609,Excitatory
-2477x-527,Excitatory
-2468x-531,Astrocyte
-2454x-617,Inhibitory
-2445x-496,Inhibitory
-2365x-479,Inhibitory
-2366x-554,Inhibitory
-2356x-535,Inhibitory
-2340x-513,Inhibitory
-2418x-644,Pericytes
-2525x-346,Inhibitory
-2516x-283,Astrocyte
-2520x-324,Excitatory
-2510x-353,Excitatory
-2509x-306,OD Immature 1
-2505x-437,Excitatory
-2505x-365,OD Mature 2
-2495x-288,Excitatory
-2494x-424,Endothelial 1
-2494x-382,Excitatory
-2490x-280,Astrocyte
-2475x-413,OD Mature 2
-2475x-372,Inhibitory
-2473x-299,Inhibitory
-2465x-356,Inhibitory
-2464x-393,Inhibitory
-2465x-305,Excitatory
-2460x-334,Inhibitory
-2449x-359,Inhibitory
-2449x-428,OD Mature 2
-2447x-400,Excitatory
-2441x-307,OD Immature 1
-2439x-294,Excitatory
-2432x-410,Excitatory
-2425x-438,Astrocyte
-2427x-390,Inhibitory
-2420x-425,Inhibitory
-2417x-345,OD Immature 1
-2412x-369,Inhibitory
-2412x-395,Excitatory
-2412x-320,Excitatory
-2407x-266,Excitatory
-2402x-358,Excitatory
-2404x-271,Excitatory
-2403x-308,OD Immature 1
-2402x-399,Astrocyte
-2398x-320,Excitatory
-2396x-298,Astrocyte
-2393x-375,Inhibitory
-2392x-363,Excitatory
-2395x-333,Excitatory
-2390x-417,Astrocyte
-2388x-398,Astrocyte
-2381x-415,Excitatory
-2370x-338,Excitatory
-2363x-435,Excitatory
-2359x-282,Excitatory
-2355x-364,Inhibitory
-2349x-266,OD Immature 1
-2346x-281,Astrocyte
-2343x-333,Inhibitory
-2338x-390,Excitatory
-2501x-320,Inhibitory
-2472x-351,Inhibitory
-2436x-347,OD Mature 2
-2384x-443,Inhibitory
-2361x-348,Excitatory
-2365x-340,Endothelial 1
-2359x-306,Inhibitory
-2349x-406,Inhibitory
-2501x-358,Inhibitory
-2487x-428,Inhibitory
-2468x-418,Excitatory
-2456x-444,Inhibitory
-2453x-316,Excitatory
-2450x-278,Inhibitory
-2447x-377,Microglia
-2417x-336,Inhibitory
-2405x-286,Inhibitory
-2372x-396,Inhibitory
-2356x-266,OD Immature 1
-2347x-324,Inhibitory
-2500x-267,Inhibitory
-2387x-288,Excitatory
-2343x-316,Inhibitory
-2505x-293,Inhibitory
-2444x-299,Inhibitory
-2421x-371,Excitatory
-2410x-307,Excitatory
-2383x-368,Inhibitory
-2339x-413,Inhibitory
-2513x-179,Inhibitory
-2512x-205,Excitatory
-2511x-149,Endothelial 1
-2512x-86,Excitatory
-2504x-163,OD Immature 1
-2493x-147,Excitatory
-2488x-79,Inhibitory
-2493x-212,Inhibitory
-2472x-223,Inhibitory
-2466x-195,Excitatory
-2461x-154,Inhibitory
-2463x-225,Inhibitory
-2463x-75,Inhibitory
-2449x-114,Inhibitory
-2442x-148,Excitatory
-2441x-212,Inhibitory
-2438x-66,Astrocyte
-2433x-99,Inhibitory
-2433x-174,Inhibitory
-2423x-198,Excitatory
-2418x-241,Inhibitory
-2413x-143,Excitatory
-2414x-117,Inhibitory
-2410x-200,Inhibitory
-2414x-75,OD Mature 2
-2403x-170,Inhibitory
-2397x-223,Excitatory
-2390x-177,Endothelial 1
-2390x-190,Inhibitory
-2388x-90,Astrocyte
-2385x-145,Inhibitory
-2371x-160,Endothelial 1
-2361x-211,Inhibitory
-2356x-117,Inhibitory
-2350x-226,Inhibitory
-2349x-203,Inhibitory
-2344x-98,Inhibitory
-2343x-72,Inhibitory
-2341x-179,Inhibitory
-2339x-137,Excitatory
-2337x-106,Inhibitory
-2504x-246,Inhibitory
-2500x-229,Endothelial 1
-2399x-120,Endothelial 3
-2383x-227,Endothelial 1
-2382x-248,Microglia
-2377x-219,Endothelial 3
-2364x-108,Excitatory
-2358x-247,Inhibitory
-2522x-117,Excitatory
-2509x-123,Excitatory
-2492x-102,Excitatory
-2480x-216,Inhibitory
-2473x-156,Inhibitory
-2466x-175,Excitatory
-2453x-122,Endothelial 1
-2450x-123,Endothelial 1
-2403x-234,Excitatory
-2394x-202,Inhibitory
-2358x-228,Endothelial 1
-2355x-153,OD Mature 2
-2339x-224,Astrocyte
-2367x-187,Endothelial 3
-2500x-84,Excitatory
-2480x-84,Excitatory
-2466x-102,Inhibitory
-2392x-72,Excitatory
-2420x-66,Astrocyte
-2525x-6,Excitatory
-2515x57,Inhibitory
-2514x44,Inhibitory
-2513x3,Astrocyte
-2510x119,Inhibitory
-2503x-9,Inhibitory
-2486x22,Inhibitory
-2487x79,Astrocyte
-2486x130,Excitatory
-2484x-26,Inhibitory
-2482x36,Inhibitory
-2480x31,Inhibitory
-2482x10,Inhibitory
-2480x-1,Inhibitory
-2476x-40,Excitatory
-2475x92,Astrocyte
-2474x82,Inhibitory
-2470x129,Astrocyte
-2467x14,Pericytes
-2465x24,Pericytes
-2453x81,Inhibitory
-2442x107,Inhibitory
-2442x88,Excitatory
-2431x-36,Inhibitory
-2433x60,Inhibitory
-2431x33,Inhibitory
-2425x98,Inhibitory
-2425x7,Inhibitory
-2420x60,Astrocyte
-2414x135,Excitatory
-2415x-15,OD Immature 1
-2409x28,Excitatory
-2407x115,Astrocyte
-2405x18,Excitatory
-2395x-7,Excitatory
-2394x41,Excitatory
-2386x124,Inhibitory
-2375x79,Astrocyte
-2374x-23,Astrocyte
-2367x52,Excitatory
-2368x39,Inhibitory
-2358x108,Inhibitory
-2361x60,Inhibitory
-2354x134,Inhibitory
-2521x68,Inhibitory
-2487x49,Inhibitory
-2478x108,Astrocyte
-2457x-2,Astrocyte
-2427x-26,Inhibitory
-2349x83,Inhibitory
-2342x116,Inhibitory
-2522x78,Inhibitory
-2455x49,Inhibitory
-2444x125,Inhibitory
-2405x92,Inhibitory
-2375x125,Inhibitory
-2508x-42,Inhibitory
-2446x-9,Inhibitory
-2432x-17,Inhibitory
-2430x61,Inhibitory
-2418x46,Inhibitory
-2394x-42,Inhibitory
-2347x-44,Inhibitory
-2347x12,Inhibitory
-2339x28,Microglia
-2339x-25,Inhibitory
-2524x298,Inhibitory
-2517x271,Inhibitory
-2516x245,Inhibitory
-2509x238,Inhibitory
-2502x303,Inhibitory
-2491x225,Inhibitory
-2483x259,Inhibitory
-2481x313,Inhibitory
-2479x292,OD Mature 2
-2478x273,Inhibitory
-2470x236,Microglia
-2464x284,Endothelial 1
-2463x191,Inhibitory
-2461x217,Endothelial 1
-2458x307,Inhibitory
-2455x154,Inhibitory
-2456x268,Inhibitory
-2448x321,Inhibitory
-2445x226,Inhibitory
-2443x335,Inhibitory
-2438x177,Inhibitory
-2430x265,Inhibitory
-2425x249,Inhibitory
-2426x186,Endothelial 3
-2422x177,Microglia
-2420x318,Inhibitory
-2412x173,Inhibitory
-2402x264,Inhibitory
-2391x317,Inhibitory
-2393x291,Inhibitory
-2388x181,Inhibitory
-2389x164,Endothelial 3
-2382x334,Endothelial 1
-2379x213,Astrocyte
-2375x298,Inhibitory
-2374x252,Inhibitory
-2371x241,Excitatory
-2365x291,Inhibitory
-2366x202,Inhibitory
-2366x152,Inhibitory
-2358x328,Inhibitory
-2354x159,Endothelial 1
-2351x207,Inhibitory
-2345x173,Inhibitory
-2346x242,Astrocyte
-2342x306,Inhibitory
-2518x220,OD Immature 1
-2517x229,Endothelial 1
-2518x309,Inhibitory
-2504x293,Microglia
-2500x328,Inhibitory
-2487x171,Astrocyte
-2425x158,Inhibitory
-2404x246,Inhibitory
-2388x284,Inhibitory
-2371x310,Inhibitory
-2368x176,OD Immature 1
-2442x275,Excitatory
-2427x261,Inhibitory
-2379x265,Inhibitory
-2367x214,Inhibitory
-2395x196,Inhibitory
-2343x321,Inhibitory
-2342x220,Microglia
-2424x306,Inhibitory
-2417x170,Inhibitory
-2393x275,Inhibitory
-2342x154,Inhibitory
-2523x437,OD Immature 1
-2523x456,Inhibitory
-2516x498,Astrocyte
-2510x422,Inhibitory
-2504x379,OD Immature 1
-2502x538,Excitatory
-2502x529,Inhibitory
-2500x506,Inhibitory
-2495x393,Inhibitory
-2494x428,Inhibitory
-2479x484,Inhibitory
-2480x493,Inhibitory
-2479x364,Inhibitory
-2472x449,Inhibitory
-2471x389,Astrocyte
-2463x362,Inhibitory
-2459x408,Inhibitory
-2455x527,Inhibitory
-2455x389,Excitatory
-2443x414,Inhibitory
-2440x469,Inhibitory
-2432x530,Inhibitory
-2430x447,Inhibitory
-2427x487,Inhibitory
-2423x480,Inhibitory
-2420x397,Inhibitory
-2414x430,Inhibitory
-2409x458,Inhibitory
-2408x496,Inhibitory
-2404x446,Inhibitory
-2402x358,Inhibitory
-2399x412,Astrocyte
-2399x515,Excitatory
-2395x506,Inhibitory
-2389x377,Endothelial 1
-2379x487,Inhibitory
-2386x357,Inhibitory
-2381x510,Inhibitory
-2379x376,Inhibitory
-2367x368,Inhibitory
-2366x502,Inhibitory
-2364x422,Inhibitory
-2359x378,Inhibitory
-2357x442,Inhibitory
-2348x481,Inhibitory
-2342x494,Excitatory
-2343x400,Inhibitory
-2342x411,Inhibitory
-2342x376,Inhibitory
-2338x440,Astrocyte
-2336x425,Inhibitory
-2513x367,Endothelial 1
-2507x469,Inhibitory
-2414x416,Inhibitory
-2408x485,Inhibitory
-2405x470,Inhibitory
-2493x457,Inhibitory
-2480x520,Inhibitory
-2479x511,Inhibitory
-2458x506,Excitatory
-2371x387,Inhibitory
-2510x406,Inhibitory
-2489x420,Inhibitory
-2346x468,Inhibitory
-2509x496,Inhibitory
-2502x461,Inhibitory
-2495x507,Endothelial 3
-2493x444,Excitatory
-2464x464,OD Immature 1
-2460x414,Inhibitory
-2450x371,Inhibitory
-2444x449,Inhibitory
-2428x427,Inhibitory
-2423x369,Inhibitory
-2423x390,Inhibitory
-2387x454,Inhibitory
-2383x433,Inhibitory
-2355x469,Inhibitory
-2349x511,Inhibitory
-2348x447,Inhibitory
-2379x405,Inhibitory
-2527x713,Microglia
-2524x628,Inhibitory
-2513x580,Inhibitory
-2509x706,Astrocyte
-2503x601,Inhibitory
-2497x683,Inhibitory
-2495x557,Inhibitory
-2495x673,Astrocyte
-2488x639,Inhibitory
-2485x714,Inhibitory
-2484x614,Inhibitory
-2485x657,Inhibitory
-2478x603,Inhibitory
-2471x669,Inhibitory
-2474x637,OD Immature 1
-2476x564,Inhibitory
-2469x692,Inhibitory
-2461x587,Excitatory
-2457x733,Inhibitory
-2455x559,Excitatory
-2452x591,Inhibitory
-2452x631,Inhibitory
-2451x641,Inhibitory
-2445x623,Excitatory
-2446x671,Excitatory
-2441x718,Inhibitory
-2436x703,OD Mature 1
-2428x584,Inhibitory
-2429x562,Excitatory
-2428x640,Inhibitory
-2416x589,Excitatory
-2406x584,Excitatory
-2401x691,Inhibitory
-2392x619,Excitatory
-2389x714,OD Mature 2
-2389x689,OD Immature 1
-2388x595,Inhibitory
-2385x587,Excitatory
-2383x682,Astrocyte
-2372x705,Endothelial 3
-2365x717,Astrocyte
-2363x655,Excitatory
-2360x611,Inhibitory
-2339x633,Excitatory
-2486x561,Inhibitory
-2458x610,Inhibitory
-2420x631,Inhibitory
-2407x620,Inhibitory
-2389x734,Excitatory
-2360x593,Excitatory
-2351x586,Inhibitory
-2520x685,Inhibitory
-2520x569,Inhibitory
-2494x633,Excitatory
-2452x562,Excitatory
-2399x641,Excitatory
-2339x624,Astrocyte
-2504x718,Astrocyte
-2482x575,Inhibitory
-2420x653,Inhibitory
-2417x560,Excitatory
-2405x590,OD Immature 1
-2398x580,Excitatory
-2381x572,Inhibitory
-2357x648,Inhibitory
-2348x665,Inhibitory
-2526x875,OD Mature 1
-2522x825,Astrocyte
-2515x803,Excitatory
-2516x761,Microglia
-2511x884,Astrocyte
-2494x787,Inhibitory
-2494x761,Inhibitory
-2490x808,Inhibitory
-2489x881,OD Immature 1
-2488x926,Endothelial 1
-2481x913,Endothelial 2
-2459x915,OD Mature 1
-2459x816,Astrocyte
-2455x905,Endothelial 1
-2449x892,OD Mature 1
-2445x926,Astrocyte
-2444x919,Inhibitory
-2436x927,Inhibitory
-2411x762,Endothelial 1
-2410x841,Astrocyte
-2409x864,Inhibitory
-2402x769,Endothelial 3
-2394x776,Astrocyte
-2379x851,Inhibitory
-2371x810,OD Immature 1
-2364x868,Astrocyte
-2363x930,OD Mature 1
-2352x807,Excitatory
-2348x758,Inhibitory
-2514x780,Inhibitory
-2494x860,Astrocyte
-2470x752,Astrocyte
-2446x776,Excitatory
-2423x867,Excitatory
-2424x870,Excitatory
-2415x810,Excitatory
-2410x849,Astrocyte
-2400x748,Astrocyte
-2397x754,Astrocyte
-2362x835,Inhibitory
-2353x876,Inhibitory
-2447x760,Inhibitory
-2383x931,Endothelial 1
-2383x868,Inhibitory
-2367x761,Inhibitory
-2356x907,Endothelial 1
-2356x797,Inhibitory
-2405x913,Inhibitory
-2348x894,Endothelial 3
-2506x956,OD Mature 2
-2505x1066,OD Mature 1
-2502x950,OD Mature 2
-2501x1004,Excitatory
-2497x968,Excitatory
-2492x1033,OD Mature 2
-2484x1071,Endothelial 3
-2476x1069,Endothelial 1
-2472x1125,OD Mature 2
-2459x1124,Excitatory
-2446x981,OD Mature 2
-2444x1040,Astrocyte
-2445x1020,Inhibitory
-2444x969,Astrocyte
-2437x1077,Endothelial 1
-2431x1123,Excitatory
-2424x953,Endothelial 3
-2422x1090,Excitatory
-2420x1109,Excitatory
-2422x1040,Excitatory
-2400x1012,Excitatory
-2385x1035,Excitatory
-2384x1086,Excitatory
-2379x1016,Excitatory
-2379x1059,Excitatory
-2375x998,Excitatory
-2372x1080,Excitatory
-2371x1021,Excitatory
-2369x1115,Astrocyte
-2368x1105,OD Mature 2
-2363x1034,Excitatory
-2360x976,OD Mature 4
-2356x1014,Excitatory
-2358x1101,Astrocyte
-2359x1057,Excitatory
-2357x1125,Excitatory
-2355x966,Astrocyte
-2355x1025,Excitatory
-2351x1074,Astrocyte
-2346x961,Excitatory
-2344x1057,Excitatory
-2342x1072,Astrocyte
-2336x1098,Microglia
-2463x1036,Inhibitory
-2441x1012,Excitatory
-2509x976,OD Mature 2
-2452x998,OD Mature 2
-2443x1083,OD Mature 2
-2415x1117,Excitatory
-2417x978,Excitatory
-2408x993,Excitatory
-2404x1132,Excitatory
-2399x971,OD Mature 2
-2352x996,Excitatory
-2386x1095,Excitatory
-2357x989,Excitatory
-2412x1096,Excitatory
-2405x983,Excitatory
-2391x962,Excitatory
-2378x975,Excitatory
-2367x1004,Astrocyte
-2322x1089,Excitatory
-2319x1107,Excitatory
-2305x1130,Excitatory
-2299x1022,Excitatory
-2298x974,Excitatory
-2294x993,Excitatory
-2293x1006,Excitatory
-2290x1123,Excitatory
-2288x1058,Excitatory
-2277x1079,Excitatory
-2271x1130,Excitatory
-2272x1046,Excitatory
-2260x1093,Endothelial 3
-2259x992,Excitatory
-2247x1075,Excitatory
-2241x1068,Excitatory
-2233x1131,Endothelial 3
-2233x1046,Excitatory
-2228x1015,Astrocyte
-2223x1079,Excitatory
-2217x1056,Excitatory
-2220x1005,Excitatory
-2217x1119,Excitatory
-2215x952,Astrocyte
-2202x986,Astrocyte
-2193x1022,Excitatory
-2192x1084,Excitatory
-2190x1042,Excitatory
-2187x975,Excitatory
-2181x1123,Excitatory
-2171x1020,Astrocyte
-2170x995,Excitatory
-2167x1041,Astrocyte
-2165x1033,Endothelial 3
-2159x1010,Excitatory
-2159x1027,Endothelial 1
-2158x1107,Excitatory
-2148x1128,Endothelial 1
-2146x1027,Excitatory
-2149x981,Excitatory
-2309x1023,Excitatory
-2263x1061,Endothelial 1
-2251x982,Astrocyte
-2247x1029,Excitatory
-2231x970,Excitatory
-2210x1110,Excitatory
-2205x1085,OD Mature 2
-2202x1069,Excitatory
-2150x1060,OD Immature 1
-2276x1001,Excitatory
-2250x952,Excitatory
-2153x1093,Excitatory
-2322x1115,Endothelial 3
-2318x958,Inhibitory
-2178x1100,Excitatory
-2310x1007,Excitatory
-2295x1110,Excitatory
-2247x1095,Excitatory
-2185x1003,Excitatory
-2325x855,Endothelial 3
-2322x750,Inhibitory
-2320x844,Endothelial 3
-2318x922,OD Mature 2
-2310x930,Astrocyte
-2302x797,Endothelial 2
-2298x914,Astrocyte
-2295x749,Endothelial 3
-2295x824,Astrocyte
-2292x887,Microglia
-2285x835,Excitatory
-2283x903,Excitatory
-2278x912,Inhibitory
-2274x822,Excitatory
-2276x757,Astrocyte
-2273x874,Excitatory
-2267x934,Excitatory
-2265x777,Astrocyte
-2256x830,Inhibitory
-2247x813,Astrocyte
-2236x784,OD Immature 1
-2215x814,OD Immature 1
-2214x763,Astrocyte
-2209x901,Excitatory
-2202x935,Excitatory
-2184x890,Excitatory
-2183x925,Excitatory
-2184x838,Excitatory
-2181x784,Astrocyte
-2180x824,Excitatory
-2171x809,Astrocyte
-2168x845,Inhibitory
-2159x878,Astrocyte
-2156x822,Astrocyte
-2147x863,Excitatory
-2144x787,Inhibitory
-2140x762,Excitatory
-2244x883,Excitatory
-2220x911,Astrocyte
-2169x915,Excitatory
-2160x795,Astrocyte
-2153x924,Excitatory
-2296x800,OD Immature 1
-2280x841,Excitatory
-2266x918,Excitatory
-2260x916,OD Immature 1
-2258x784,Excitatory
-2240x814,Excitatory
-2231x919,Excitatory
-2230x791,Excitatory
-2153x904,Excitatory
-2300x931,OD Mature 2
-2301x779,Endothelial 2
-2257x815,Excitatory
-2206x752,OD Mature 2
-2186x829,Inhibitory
-2172x856,Astrocyte
-2317x645,Excitatory
-2309x598,Inhibitory
-2309x722,Inhibitory
-2298x675,Astrocyte
-2299x644,Inhibitory
-2297x576,Excitatory
-2294x722,Excitatory
-2282x694,Astrocyte
-2280x572,Inhibitory
-2280x672,OD Immature 1
-2280x616,Endothelial 3
-2272x584,Astrocyte
-2272x694,Inhibitory
-2262x660,Endothelial 1
-2262x556,Excitatory
-2260x710,Inhibitory
-2256x623,Inhibitory
-2257x647,Inhibitory
-2258x683,Excitatory
-2246x593,OD Immature 1
-2243x714,Inhibitory
-2241x639,Microglia
-2236x655,Endothelial 3
-2234x700,Inhibitory
-2219x581,Microglia
-2202x684,OD Immature 2
-2204x560,Excitatory
-2199x696,Inhibitory
-2196x686,OD Immature 2
-2199x717,Inhibitory
-2196x597,Astrocyte
-2193x701,Inhibitory
-2186x716,Astrocyte
-2169x558,Endothelial 3
-2161x642,Inhibitory
-2163x659,Inhibitory
-2159x676,Inhibitory
-2157x718,Inhibitory
-2152x618,Inhibitory
-2145x686,Inhibitory
-2142x575,Endothelial 1
-2138x622,Inhibitory
-2315x666,Excitatory
-2236x559,Microglia
-2232x553,Astrocyte
-2211x705,Inhibitory
-2324x558,Astrocyte
-2306x713,Inhibitory
-2306x673,Inhibitory
-2279x716,Excitatory
-2213x659,Excitatory
-2221x684,Astrocyte
-2214x678,Astrocyte
-2169x650,OD Mature 4
-2264x616,Inhibitory
-2234x687,Inhibitory
-2219x710,OD Mature 2
-2199x691,OD Immature 2
-2156x609,Inhibitory
-2324x474,OD Mature 2
-2324x422,Inhibitory
-2320x409,Inhibitory
-2319x534,Inhibitory
-2317x399,Endothelial 1
-2314x488,Inhibitory
-2312x452,Inhibitory
-2300x406,Inhibitory
-2288x504,Excitatory
-2292x435,Excitatory
-2286x533,Inhibitory
-2282x466,Inhibitory
-2273x430,Endothelial 1
-2272x509,Excitatory
-2267x439,Astrocyte
-2259x387,Inhibitory
-2250x362,Excitatory
-2255x378,Inhibitory
-2245x461,Inhibitory
-2242x370,Excitatory
-2239x418,Inhibitory
-2240x381,Inhibitory
-2234x427,Astrocyte
-2230x370,Excitatory
-2223x484,Inhibitory
-2220x536,Astrocyte
-2220x501,Endothelial 1
-2217x469,Inhibitory
-2217x398,Excitatory
-2215x374,Excitatory
-2208x431,Astrocyte
-2208x508,Excitatory
-2203x527,Inhibitory
-2201x445,Excitatory
-2200x417,Astrocyte
-2197x389,Inhibitory
-2192x381,Inhibitory
-2188x421,OD Immature 1
-2184x483,Endothelial 1
-2184x515,Astrocyte
-2175x489,Inhibitory
-2173x503,Astrocyte
-2167x367,Inhibitory
-2166x485,Astrocyte
-2155x420,Inhibitory
-2139x457,Inhibitory
-2299x470,Excitatory
-2279x527,Excitatory
-2271x490,Excitatory
-2263x460,Excitatory
-2232x393,Excitatory
-2167x451,Inhibitory
-2156x454,Inhibitory
-2141x433,Endothelial 1
-2305x411,Excitatory
-2219x432,Inhibitory
-2188x471,Excitatory
-2164x393,Excitatory
-2158x530,Astrocyte
-2157x410,Astrocyte
-2301x395,Inhibitory
-2298x512,Excitatory
-2142x485,Inhibitory
-2281x349,Excitatory
-2281x376,Inhibitory
-2174x456,Inhibitory
-2164x499,Inhibitory
-2161x467,Inhibitory
-2145x502,Inhibitory
-2317x210,OD Immature 1
-2316x326,Excitatory
-2309x306,Excitatory
-2307x187,Endothelial 1
-2305x324,Inhibitory
-2303x340,Inhibitory
-2299x152,Microglia
-2288x198,Inhibitory
-2290x247,Excitatory
-2287x307,Inhibitory
-2286x173,Inhibitory
-2285x223,Endothelial 1
-2284x152,Inhibitory
-2283x330,OD Immature 1
-2281x204,Inhibitory
-2281x239,OD Immature 1
-2278x309,Microglia
-2272x227,Inhibitory
-2272x333,Inhibitory
-2272x213,Inhibitory
-2268x246,Excitatory
-2258x271,Inhibitory
-2255x186,Inhibitory
-2249x218,Inhibitory
-2248x328,Astrocyte
-2244x323,Astrocyte
-2243x179,Inhibitory
-2236x228,Excitatory
-2234x190,Endothelial 1
-2234x277,Astrocyte
-2231x323,Inhibitory
-2221x225,Excitatory
-2218x260,Inhibitory
-2216x218,Excitatory
-2211x295,Astrocyte
-2207x210,Excitatory
-2204x154,Inhibitory
-2204x332,Astrocyte
-2197x291,Excitatory
-2193x316,Astrocyte
-2187x252,Excitatory
-2185x286,Endothelial 1
-2183x189,Inhibitory
-2180x318,Excitatory
-2169x232,Inhibitory
-2161x250,Endothelial 1
-2160x313,Inhibitory
-2148x195,Inhibitory
-2151x174,Inhibitory
-2144x264,Microglia
-2142x169,Excitatory
-2322x228,Inhibitory
-2310x333,Inhibitory
-2304x215,Inhibitory
-2262x167,Inhibitory
-2254x234,Excitatory
-2179x154,Excitatory
-2158x200,Inhibitory
-2158x209,Excitatory
-2139x241,Inhibitory
-2313x294,OD Mature 2
-2242x297,Inhibitory
-2232x236,Inhibitory
-2226x229,Inhibitory
-2203x233,Inhibitory
-2313x167,Inhibitory
-2322x171,Inhibitory
-2317x280,Inhibitory
-2306x159,Excitatory
-2268x275,Inhibitory
-2265x229,Excitatory
-2199x312,Inhibitory
-2175x211,OD Immature 1
-2148x323,Excitatory
-2325x25,Endothelial 1
-2324x139,OD Mature 2
-2320x52,Inhibitory
-2316x33,Inhibitory
-2300x38,Inhibitory
-2297x90,Inhibitory
-2285x14,Inhibitory
-2283x30,Inhibitory
-2280x72,Inhibitory
-2279x-1,Inhibitory
-2270x87,Astrocyte
-2267x52,Astrocyte
-2264x122,Endothelial 1
-2263x89,Inhibitory
-2261x-4,Astrocyte
-2254x-20,Excitatory
-2255x17,Inhibitory
-2251x82,Astrocyte
-2248x1,Inhibitory
-2248x54,Excitatory
-2246x-37,Endothelial 1
-2245x134,Inhibitory
-2237x86,Inhibitory
-2231x66,Inhibitory
-2226x26,Inhibitory
-2220x3,Inhibitory
-2226x126,Excitatory
-2217x59,Inhibitory
-2217x37,Excitatory
-2216x10,Astrocyte
-2211x113,Inhibitory
-2207x-28,Inhibitory
-2208x83,Inhibitory
-2202x41,Excitatory
-2199x18,Excitatory
-2196x105,Astrocyte
-2190x119,Inhibitory
-2190x52,Inhibitory
-2186x89,Inhibitory
-2183x-27,Inhibitory
-2174x55,Excitatory
-2170x25,OD Immature 1
-2161x79,Excitatory
-2164x-42,Inhibitory
-2159x105,Inhibitory
-2159x15,Astrocyte
-2153x49,Excitatory
-2154x-19,Excitatory
-2150x133,Inhibitory
-2147x-29,Inhibitory
-2145x35,Inhibitory
-2309x134,Inhibitory
-2305x76,Inhibitory
-2270x117,Inhibitory
-2157x61,Excitatory
-2157x-21,Excitatory
-2148x-16,Endothelial 1
-2309x-22,Excitatory
-2268x67,Endothelial 3
-2252x42,Inhibitory
-2197x64,Inhibitory
