Unnamed: 0,cell_class
1734x-710,Excitatory
1551x-705,Inhibitory
1589x-752,Inhibitory
1610x-763,Inhibitory
1618x-766,Astrocyte
1628x-826,Pericytes
1638x-789,Inhibitory
1664x-797,Excitatory
1668x-686,Inhibitory
1692x-796,Inhibitory
1703x-771,Inhibitory
1677x-684,Excitatory
1720x-698,Inhibitory
1722x-738,Inhibitory
1560x-689,Inhibitory
1618x-792,Excitatory
1627x-817,Pericytes
1631x-811,Pericytes
1637x-818,Pericytes
1566x-746,Endothelial 1
1593x-772,Inhibitory
1623x-734,Inhibitory
1626x-767,Inhibitory
1654x-799,Inhibitory
1735x-765,Astrocyte
1559x-559,Inhibitory
1567x-539,Astrocyte
1577x-504,Inhibitory
1580x-586,OD Immature 1
1586x-543,Inhibitory
1596x-660,Inhibitory
1615x-505,Excitatory
1616x-526,Inhibitory
1618x-600,Inhibitory
1627x-531,Astrocyte
1625x-613,Excitatory
1626x-657,Inhibitory
1623x-638,Inhibitory
1626x-552,Excitatory
1634x-529,Astrocyte
1634x-515,Endothelial 1
1635x-586,Excitatory
1647x-539,Excitatory
1650x-640,Excitatory
1650x-617,Astrocyte
1650x-635,Inhibitory
1658x-613,Inhibitory
1655x-491,Inhibitory
1657x-563,Excitatory
1659x-551,Endothelial 3
1661x-642,Inhibitory
1663x-586,Excitatory
1666x-524,Astrocyte
1675x-498,Inhibitory
1672x-486,Inhibitory
1678x-628,Excitatory
1677x-612,Inhibitory
1683x-550,Inhibitory
1682x-607,Inhibitory
1690x-566,Inhibitory
1696x-509,Inhibitory
1696x-587,Excitatory
1702x-589,Excitatory
1701x-614,Inhibitory
1707x-584,Inhibitory
1715x-519,Inhibitory
1713x-634,Inhibitory
1714x-492,Inhibitory
1716x-554,Inhibitory
1728x-603,Inhibitory
1723x-656,Inhibitory
1550x-656,Excitatory
1555x-599,Excitatory
1557x-536,Endothelial 1
1568x-584,Excitatory
1597x-577,Excitatory
1595x-586,Astrocyte
1601x-632,OD Immature 1
1601x-508,Inhibitory
1622x-570,Endothelial 1
1637x-620,Inhibitory
1690x-505,Inhibitory
1725x-501,Excitatory
1712x-574,Inhibitory
1563x-630,Inhibitory
1617x-495,OD Immature 1
1621x-607,Excitatory
1704x-584,Excitatory
1706x-650,Endothelial 1
1723x-581,Inhibitory
1734x-527,Inhibitory
1569x-629,Excitatory
1581x-644,Inhibitory
1576x-630,Excitatory
1643x-649,Excitatory
1664x-651,Inhibitory
1670x-571,Inhibitory
1691x-615,Excitatory
1708x-504,Inhibitory
1724x-611,Inhibitory
1552x-433,Inhibitory
1553x-469,Excitatory
1553x-440,Astrocyte
1553x-293,Inhibitory
1561x-370,Inhibitory
1563x-329,Inhibitory
1564x-389,OD Mature 2
1565x-445,Inhibitory
1572x-309,Inhibitory
1576x-355,Excitatory
1584x-430,Excitatory
1588x-466,OD Immature 1
1590x-445,Inhibitory
1596x-395,Pericytes
1604x-390,Pericytes
1614x-402,Endothelial 3
1622x-423,Endothelial 3
1626x-413,Excitatory
1628x-465,Excitatory
1630x-399,Inhibitory
1633x-438,Microglia
1638x-289,Inhibitory
1640x-348,Inhibitory
1647x-316,Endothelial 3
1650x-423,Inhibitory
1654x-440,Inhibitory
1662x-386,OD Mature 2
1666x-315,Inhibitory
1668x-341,Inhibitory
1678x-346,Inhibitory
1677x-283,Inhibitory
1678x-455,Excitatory
1680x-324,OD Mature 2
1682x-444,Inhibitory
1696x-349,Excitatory
1691x-281,Inhibitory
1689x-392,Endothelial 1
1701x-460,Inhibitory
1705x-312,Inhibitory
1706x-335,OD Immature 1
1712x-465,Inhibitory
1714x-443,Inhibitory
1712x-286,Excitatory
1712x-394,Inhibitory
1718x-467,Inhibitory
1716x-384,OD Immature 1
1723x-363,Inhibitory
1729x-429,Inhibitory
1729x-351,Excitatory
1730x-404,Excitatory
1732x-392,Inhibitory
1639x-373,Inhibitory
1648x-359,Inhibitory
1658x-409,Inhibitory
1679x-426,Excitatory
1701x-430,Excitatory
1724x-441,Excitatory
1605x-437,Inhibitory
1613x-316,OD Mature 2
1616x-324,Microglia
1614x-368,Inhibitory
1622x-297,Inhibitory
1658x-293,Excitatory
1666x-447,Excitatory
1699x-411,Inhibitory
1738x-451,Excitatory
1564x-353,Inhibitory
1582x-408,Excitatory
1588x-372,Inhibitory
1725x-417,Inhibitory
1725x-326,Excitatory
1556x-322,Astrocyte
1569x-302,Excitatory
1590x-405,Inhibitory
1627x-446,Inhibitory
1645x-365,Inhibitory
1649x-465,Excitatory
1671x-381,Astrocyte
1673x-431,Inhibitory
1693x-458,Inhibitory
1551x-240,Inhibitory
1552x-176,Endothelial 3
1560x-227,Inhibitory
1561x-145,Excitatory
1559x-86,OD Immature 1
1563x-192,Inhibitory
1567x-154,Microglia
1582x-185,Endothelial 1
1584x-110,Inhibitory
1584x-157,Inhibitory
1592x-121,Astrocyte
1602x-237,Inhibitory
1615x-124,OD Mature 2
1620x-237,Inhibitory
1630x-173,Excitatory
1638x-155,OD Immature 1
1638x-211,Inhibitory
1648x-253,Excitatory
1656x-133,Microglia
1655x-122,Inhibitory
1668x-164,Excitatory
1667x-113,Inhibitory
1670x-215,Inhibitory
1673x-246,Excitatory
1672x-94,Inhibitory
1675x-188,Inhibitory
1677x-148,Inhibitory
1689x-220,Inhibitory
1694x-216,Inhibitory
1706x-255,Inhibitory
1710x-217,Inhibitory
1712x-203,OD Immature 1
1712x-151,Inhibitory
1724x-180,Inhibitory
1727x-260,Inhibitory
1728x-126,Inhibitory
1735x-200,Astrocyte
1735x-158,Inhibitory
1617x-257,Microglia
1616x-176,Inhibitory
1637x-124,Inhibitory
1642x-103,Endothelial 1
1673x-126,Inhibitory
1697x-185,Excitatory
1726x-246,Inhibitory
1734x-133,Endothelial 1
1598x-260,Inhibitory
1600x-182,Endothelial 3
1618x-148,Inhibitory
1644x-128,Inhibitory
1655x-228,OD Immature 1
1654x-258,Inhibitory
1690x-176,Inhibitory
1719x-206,Inhibitory
1585x-193,Inhibitory
1634x-194,Excitatory
1673x-135,Inhibitory
1695x-266,Astrocyte
1712x-230,Inhibitory
1569x-207,Excitatory
1659x-207,Inhibitory
1666x-190,Inhibitory
1666x-250,OD Mature 2
1688x-101,Endothelial 3
1689x-203,Inhibitory
1717x-90,Excitatory
1709x-134,Astrocyte
1716x-133,Astrocyte
1551x31,Endothelial 1
1555x52,Astrocyte
1555x112,Excitatory
1562x-62,Excitatory
1563x37,Endothelial 3
1566x109,Inhibitory
1583x63,Inhibitory
1583x105,Inhibitory
1587x31,Inhibitory
1587x91,Inhibitory
1593x14,Inhibitory
1599x-52,OD Immature 1
1603x-24,Inhibitory
1606x53,Astrocyte
1612x-18,Inhibitory
1620x57,Inhibitory
1619x106,Inhibitory
1624x-13,Excitatory
1624x4,Inhibitory
1624x118,Inhibitory
1630x-45,Astrocyte
1635x6,Astrocyte
1637x97,Inhibitory
1635x21,Pericytes
1641x11,Pericytes
1642x-44,Microglia
1662x29,Pericytes
1670x89,Inhibitory
1671x112,Endothelial 1
1684x46,Excitatory
1698x-24,OD Immature 1
1705x-12,Excitatory
1711x-48,Inhibitory
1732x21,Inhibitory
1569x44,Astrocyte
1595x87,Inhibitory
1651x98,Inhibitory
1644x26,Pericytes
1663x120,Endothelial 3
1665x76,Inhibitory
1688x82,OD Mature 2
1697x-45,Excitatory
1716x112,Inhibitory
1733x118,Inhibitory
1733x-56,Excitatory
1583x57,Inhibitory
1644x80,Inhibitory
1698x-9,Inhibitory
1714x67,Inhibitory
1631x36,Astrocyte
1711x-16,Inhibitory
1573x65,Endothelial 1
1584x-55,Microglia
1602x-17,Inhibitory
1692x-35,Excitatory
1700x-31,Excitatory
1701x-55,Endothelial 1
1716x2,Inhibitory
1678x33,Inhibitory
1685x99,Inhibitory
1694x97,Inhibitory
1555x299,Inhibitory
1556x241,Excitatory
1559x164,Inhibitory
1564x159,Inhibitory
1569x212,OD Immature 1
1578x201,Astrocyte
1590x212,Inhibitory
1587x290,Inhibitory
1590x245,Astrocyte
1597x200,Inhibitory
1603x187,Astrocyte
1607x282,Astrocyte
1625x299,Inhibitory
1629x143,Inhibitory
1633x186,Inhibitory
1632x220,Inhibitory
1625x282,Inhibitory
1638x191,Inhibitory
1651x291,Inhibitory
1660x191,Inhibitory
1665x171,Inhibitory
1665x241,Inhibitory
1673x200,Astrocyte
1675x182,Inhibitory
1677x173,Inhibitory
1681x252,Microglia
1686x169,Inhibitory
1690x283,Inhibitory
1696x185,Inhibitory
1712x159,Inhibitory
1714x144,Inhibitory
1728x227,Astrocyte
1725x298,Inhibitory
1728x199,Inhibitory
1726x314,OD Immature 1
1730x149,Inhibitory
1730x314,OD Immature 1
1554x264,Microglia
1565x281,OD Mature 2
1588x271,Inhibitory
1601x313,OD Immature 1
1612x318,Inhibitory
1616x162,Inhibitory
1632x161,Inhibitory
1689x264,Inhibitory
1692x234,Inhibitory
1699x304,Inhibitory
1706x228,Inhibitory
1561x309,Inhibitory
1638x168,Endothelial 1
1652x271,Inhibitory
1672x281,OD Immature 1
1675x303,Inhibitory
1694x142,Inhibitory
1715x243,Inhibitory
1652x307,Inhibitory
1654x140,Inhibitory
1679x257,Inhibitory
1616x261,Inhibitory
1617x194,Inhibitory
1624x318,Inhibitory
1688x275,Inhibitory
1697x254,Inhibitory
1701x197,Inhibitory
1731x293,Inhibitory
1732x249,Inhibitory
1577x237,OD Mature 2
1577x245,Inhibitory
1562x426,Inhibitory
1566x473,Inhibitory
1568x347,Inhibitory
1571x376,Inhibitory
1572x402,Endothelial 1
1574x498,Astrocyte
1580x470,Inhibitory
1578x434,Inhibitory
1580x391,Inhibitory
1581x515,Excitatory
1584x449,Inhibitory
1588x429,Inhibitory
1594x460,Endothelial 1
1593x418,Inhibitory
1600x445,Inhibitory
1603x493,Excitatory
1609x515,Astrocyte
1615x452,OD Immature 1
1619x489,Excitatory
1624x353,Inhibitory
1636x390,Inhibitory
1643x489,Inhibitory
1642x415,Inhibitory
1646x367,Excitatory
1647x339,Inhibitory
1659x501,Microglia
1679x419,Inhibitory
1682x339,Inhibitory
1680x438,Inhibitory
1686x493,OD Immature 1
1689x456,Inhibitory
1691x344,Inhibitory
1698x451,Excitatory
1701x345,Astrocyte
1705x497,Inhibitory
1705x508,Inhibitory
1710x429,Inhibitory
1715x491,Excitatory
1717x479,Inhibitory
1718x424,Inhibitory
1718x403,Excitatory
1723x355,Inhibitory
1732x512,Excitatory
1733x454,Inhibitory
1571x409,Endothelial 3
1576x360,Inhibitory
1620x372,Excitatory
1641x461,Inhibitory
1653x446,Inhibitory
1655x361,Inhibitory
1668x356,Inhibitory
1677x358,Inhibitory
1684x472,Inhibitory
1689x430,Inhibitory
1709x361,Excitatory
1732x354,Inhibitory
1559x410,Excitatory
1581x454,Endothelial 3
1593x480,Inhibitory
1661x513,Inhibitory
1726x404,Inhibitory
1675x372,Inhibitory
1558x483,Inhibitory
1607x353,Inhibitory
1611x486,Excitatory
1630x512,Inhibitory
1668x435,Inhibitory
1717x455,Inhibitory
1596x511,Excitatory
1566x668,OD Mature 4
1570x579,Microglia
1572x702,OD Mature 2
1575x550,Inhibitory
1573x615,Endothelial 1
1578x562,Excitatory
1579x704,OD Mature 2
1580x593,Excitatory
1588x577,Astrocyte
1603x543,Inhibitory
1611x649,Endothelial 1
1625x704,OD Immature 1
1646x642,Excitatory
1661x639,OD Mature 1
1661x686,Endothelial 1
1671x674,Endothelial 3
1674x698,Astrocyte
1677x653,Inhibitory
1696x547,Inhibitory
1702x537,Inhibitory
1701x645,Astrocyte
1721x680,OD Mature 2
1724x718,Astrocyte
1730x664,Inhibitory
1730x632,Astrocyte
1731x612,Endothelial 1
1735x652,Excitatory
1737x542,OD Immature 1
1582x698,OD Mature 2
1613x537,Inhibitory
1623x618,OD Immature 1
1628x541,OD Immature 1
1604x651,Astrocyte
1626x587,OD Mature 2
1634x540,OD Immature 1
1640x540,Endothelial 1
1673x588,OD Mature 2
1671x713,Inhibitory
1714x595,Inhibitory
1566x612,Excitatory
1652x623,Astrocyte
1652x616,Astrocyte
1666x542,Astrocyte
1672x545,Astrocyte
1685x712,Excitatory
1709x711,Inhibitory
1715x657,Inhibitory
1558x893,Astrocyte
1560x809,OD Mature 4
1563x902,Excitatory
1572x863,Astrocyte
1577x741,Astrocyte
1579x885,OD Mature 2
1587x918,Endothelial 1
1596x803,OD Mature 4
1603x747,OD Mature 4
1609x855,Excitatory
1610x774,Microglia
1612x890,Excitatory
1645x878,Astrocyte
1651x852,Excitatory
1651x789,Excitatory
1658x856,Astrocyte
1660x917,Excitatory
1661x789,Excitatory
1661x807,Astrocyte
1666x841,OD Mature 2
1670x758,Astrocyte
1670x872,Excitatory
1681x775,Excitatory
1683x802,Inhibitory
1688x789,Excitatory
1700x756,Endothelial 1
1707x900,Excitatory
1721x845,Excitatory
1722x865,Excitatory
1731x808,Excitatory
1727x815,Excitatory
1550x836,Endothelial 1
1586x807,OD Mature 2
1670x854,Astrocyte
1674x753,Endothelial 1
1721x828,OD Mature 2
1564x780,OD Mature 2
1595x896,Excitatory
1614x863,Excitatory
1640x897,Excitatory
1663x818,Excitatory
1616x825,Excitatory
1631x852,Excitatory
1688x852,Excitatory
1601x736,OD Mature 2
1605x835,OD Mature 2
1612x817,Excitatory
1645x826,OD Mature 2
1665x802,Microglia
1688x765,Excitatory
1699x785,Excitatory
1709x820,Excitatory
1705x807,Excitatory
1712x782,Astrocyte
1712x867,OD Immature 1
1724x869,Excitatory
1731x839,Excitatory
1749x869,Microglia
1751x760,Excitatory
1751x785,Excitatory
1757x759,Excitatory
1762x741,Excitatory
1765x801,Excitatory
1769x890,Astrocyte
1769x878,Microglia
1783x784,Excitatory
1787x775,Excitatory
1791x823,Excitatory
1792x873,Excitatory
1794x736,Excitatory
1795x913,Excitatory
1813x799,Excitatory
1814x774,Astrocyte
1815x848,Astrocyte
1815x830,Excitatory
1820x784,Excitatory
1821x735,Astrocyte
1824x830,Excitatory
1844x745,Excitatory
1850x911,Endothelial 3
1861x870,OD Immature 1
1861x751,Excitatory
1868x735,Excitatory
1867x857,Astrocyte
1869x820,Endothelial 1
1874x872,Excitatory
1882x741,Excitatory
1879x776,Endothelial 1
1886x833,Excitatory
1891x867,Excitatory
1903x772,Endothelial 1
1908x834,Endothelial 1
1910x857,Excitatory
1911x814,Excitatory
1936x898,Astrocyte
1767x855,Excitatory
1789x855,Astrocyte
1797x752,Excitatory
1803x785,Astrocyte
1813x767,Excitatory
1840x762,Endothelial 1
1853x885,Excitatory
1913x778,Endothelial 1
1921x768,Excitatory
1929x774,Excitatory
1772x835,Excitatory
1784x792,Astrocyte
1832x803,Astrocyte
1842x806,Endothelial 1
1859x731,Astrocyte
1884x793,Excitatory
1913x888,Excitatory
1788x785,Excitatory
1842x739,Excitatory
1780x755,Excitatory
1799x806,Excitatory
1800x907,Excitatory
1804x813,Microglia
1828x796,Excitatory
1844x834,Excitatory
1877x822,Excitatory
1887x842,Excitatory
1891x799,Excitatory
1900x840,Endothelial 1
1923x853,Excitatory
1925x834,Excitatory
1927x737,Excitatory
1930x877,Excitatory
1751x548,Excitatory
1754x582,Astrocyte
1755x697,Astrocyte
1764x649,Inhibitory
1771x627,Astrocyte
1777x583,Endothelial 2
1782x684,Excitatory
1786x572,OD Mature 2
1793x663,Excitatory
1796x694,Inhibitory
1797x631,Inhibitory
1801x536,Inhibitory
1805x627,OD Mature 2
1802x604,Inhibitory
1819x701,Endothelial 3
1821x642,Astrocyte
1827x682,Excitatory
1836x690,Excitatory
1840x714,Microglia
1842x575,Astrocyte
1852x675,Astrocyte
1865x569,Inhibitory
1864x705,Excitatory
1866x689,Excitatory
1871x611,Excitatory
1869x683,Excitatory
1875x583,Inhibitory
1877x554,Astrocyte
1878x594,Endothelial 1
1882x702,Astrocyte
1889x693,Excitatory
1891x719,Endothelial 1
1895x607,Excitatory
1894x681,Excitatory
1897x555,Astrocyte
1901x594,Excitatory
1902x567,OD Immature 1
1903x632,Excitatory
1906x707,Excitatory
1910x535,Endothelial 1
1912x558,Excitatory
1914x588,Excitatory
1914x617,OD Immature 1
1916x685,Excitatory
1917x640,Astrocyte
1926x714,Endothelial 1
1930x608,Astrocyte
1934x672,Excitatory
1933x703,Endothelial 1
1781x565,Astrocyte
1819x537,Astrocyte
1835x647,Excitatory
1852x648,Astrocyte
1862x614,Inhibitory
1750x659,Endothelial 1
1785x539,Inhibitory
1804x570,Endothelial 3
1870x657,OD Immature 1
1881x664,Excitatory
1894x669,Excitatory
1837x554,Inhibitory
1867x622,Microglia
1750x599,Endothelial 1
1762x609,Inhibitory
1782x627,Inhibitory
1794x589,Excitatory
1800x595,OD Immature 1
1832x591,Excitatory
1860x568,Astrocyte
1879x622,Excitatory
1904x656,Excitatory
1904x678,Excitatory
1913x603,Excitatory
1929x616,Excitatory
1937x663,Astrocyte
1799x659,Excitatory
1913x670,Excitatory
1753x362,Excitatory
1756x430,Excitatory
1757x347,Astrocyte
1765x343,Excitatory
1777x521,Inhibitory
1777x464,Inhibitory
1781x399,Inhibitory
1784x432,Inhibitory
1795x476,Astrocyte
1795x366,Astrocyte
1798x451,Inhibitory
1798x438,Astrocyte
1799x384,Excitatory
1810x484,Excitatory
1811x330,Excitatory
1814x373,Excitatory
1816x413,Astrocyte
1820x504,Astrocyte
1832x505,OD Immature 1
1838x341,Excitatory
1849x387,Inhibitory
1856x497,Astrocyte
1865x424,OD Mature 2
1867x353,OD Immature 1
1869x449,Inhibitory
1882x443,Astrocyte
1884x457,OD Immature 1
1883x379,Astrocyte
1896x434,Inhibitory
1904x481,Inhibitory
1908x384,Astrocyte
1909x499,Excitatory
1911x343,Endothelial 1
1912x355,Excitatory
1915x429,Astrocyte
1923x515,Inhibitory
1935x395,Inhibitory
1781x489,Excitatory
1825x399,Excitatory
1833x388,Inhibitory
1845x413,Inhibitory
1873x465,Excitatory
1905x374,Excitatory
1917x455,Inhibitory
1919x344,Astrocyte
1769x366,OD Mature 1
1773x452,Inhibitory
1798x459,Excitatory
1837x367,Excitatory
1866x511,Excitatory
1884x472,Astrocyte
1790x438,Excitatory
1837x498,Inhibitory
1849x509,Excitatory
1925x470,Inhibitory
1910x333,Endothelial 3
1914x470,Inhibitory
1929x355,Inhibitory
1933x420,Inhibitory
1761x260,Inhibitory
1764x205,Inhibitory
1764x295,Inhibitory
1772x253,Inhibitory
1776x229,Inhibitory
1785x152,Inhibitory
1787x207,Inhibitory
1787x276,Excitatory
1788x284,Inhibitory
1792x162,Inhibitory
1794x238,Inhibitory
1799x172,Inhibitory
1803x252,Inhibitory
1814x205,Inhibitory
1813x181,Inhibitory
1823x204,Inhibitory
1820x178,Astrocyte
1823x163,Excitatory
1823x214,Inhibitory
1829x233,Excitatory
1829x184,Microglia
1831x171,Endothelial 1
1833x249,Astrocyte
1831x210,Excitatory
1835x269,OD Immature 1
1844x153,Inhibitory
1873x189,Inhibitory
1875x170,Astrocyte
1875x179,Endothelial 1
1890x299,Inhibitory
1890x229,Astrocyte
1894x152,Astrocyte
1893x192,Excitatory
1895x314,Excitatory
1913x239,Inhibitory
1928x242,Astrocyte
1933x309,Inhibitory
1936x193,Astrocyte
1810x231,Endothelial 1
1830x154,Inhibitory
1847x271,Excitatory
1854x199,Excitatory
1863x158,Inhibitory
1870x321,Excitatory
1880x284,Inhibitory
1767x143,Inhibitory
1776x191,Inhibitory
1814x140,Inhibitory
1824x290,Excitatory
1909x180,OD Immature 1
1781x260,Inhibitory
1794x303,Excitatory
1818x320,Inhibitory
1821x270,Inhibitory
1848x314,Excitatory
1890x142,Inhibitory
1901x156,Inhibitory
1935x152,Inhibitory
1755x-52,OD Immature 1
1755x29,Inhibitory
1761x-29,Inhibitory
1760x106,Endothelial 1
1770x18,Inhibitory
1770x100,Astrocyte
1775x106,Inhibitory
1780x-25,Astrocyte
1791x104,Inhibitory
1790x-55,Excitatory
1792x87,Inhibitory
1795x-24,Excitatory
1797x-42,Inhibitory
1805x44,Inhibitory
1809x54,Inhibitory
1816x99,Astrocyte
1822x-17,Astrocyte
1829x68,Inhibitory
1840x-45,Inhibitory
1846x62,Inhibitory
1847x-9,Inhibitory
1851x-26,Excitatory
1852x-45,Inhibitory
1854x98,Excitatory
1854x13,Excitatory
1852x45,Excitatory
1874x-19,Endothelial 1
1887x118,Excitatory
1888x51,Inhibitory
1891x38,Excitatory
1893x55,OD Immature 1
1896x1,Inhibitory
1898x109,Excitatory
1907x-20,Excitatory
1911x59,Excitatory
1918x-10,OD Immature 1
1919x0,Excitatory
1929x62,Inhibitory
1934x35,Inhibitory
1768x-11,OD Mature 2
1791x25,Inhibitory
1815x29,Inhibitory
1816x-35,Endothelial 1
1819x-42,Endothelial 1
1819x8,Inhibitory
1882x-15,Endothelial 1
1889x-33,Excitatory
1890x-18,Inhibitory
1750x11,Astrocyte
1762x114,OD Mature 3
1779x109,Astrocyte
1783x-61,Astrocyte
1828x-41,Inhibitory
1835x28,Inhibitory
1881x85,Inhibitory
1886x97,Excitatory
1899x117,Excitatory
1857x30,Excitatory
1931x105,Inhibitory
1764x-50,Endothelial 1
1772x91,Inhibitory
1779x77,Inhibitory
1812x48,Inhibitory
1848x91,Inhibitory
1908x-8,Astrocyte
1914x49,Inhibitory
1927x102,Excitatory
1933x52,Inhibitory
1906x8,Microglia
1761x-127,Inhibitory
1772x-238,Inhibitory
1774x-169,Excitatory
1795x-243,Excitatory
1808x-109,Excitatory
1807x-241,Inhibitory
1809x-140,Excitatory
1810x-211,Inhibitory
1826x-109,Excitatory
1830x-171,Inhibitory
1831x-135,OD Immature 1
1833x-224,Excitatory
1835x-199,Excitatory
1839x-83,Inhibitory
1845x-110,Inhibitory
1846x-240,Inhibitory
1857x-133,Inhibitory
1855x-167,Endothelial 1
1870x-91,Excitatory
1871x-202,Inhibitory
1871x-243,Inhibitory
1873x-221,Endothelial 1
1873x-233,Inhibitory
1885x-188,Inhibitory
1888x-108,OD Mature 2
1895x-94,Endothelial 1
1900x-120,Astrocyte
1910x-259,Excitatory
1914x-235,Inhibitory
1914x-218,Inhibitory
1919x-243,Inhibitory
1923x-105,Inhibitory
1926x-88,Excitatory
1936x-91,Astrocyte
1754x-192,Excitatory
1757x-257,Inhibitory
1770x-206,Inhibitory
1785x-150,Inhibitory
1793x-225,Excitatory
1849x-192,Inhibitory
1865x-257,Excitatory
1868x-172,Inhibitory
1871x-254,Excitatory
1896x-198,Inhibitory
1923x-257,Inhibitory
1776x-245,Inhibitory
1784x-84,Inhibitory
1800x-126,Inhibitory
1836x-112,Inhibitory
1871x-114,Inhibitory
1889x-208,Inhibitory
1762x-224,Inhibitory
1764x-174,Inhibitory
1773x-132,Inhibitory
1834x-212,Inhibitory
1869x-266,Inhibitory
1901x-220,Inhibitory
1760x-85,Excitatory
1863x-194,Inhibitory
1866x-215,Inhibitory
1917x-268,Inhibitory
1757x-425,Endothelial 1
1763x-327,Inhibitory
1765x-283,OD Immature 1
1768x-394,Excitatory
1768x-350,Endothelial 1
1770x-357,Endothelial 3
1781x-423,Microglia
1782x-336,Astrocyte
1784x-290,Astrocyte
1783x-365,Inhibitory
1793x-297,Inhibitory
1791x-444,Inhibitory
1795x-384,Inhibitory
1797x-430,Inhibitory
1806x-371,Inhibitory
1804x-345,Inhibitory
1813x-324,Excitatory
1814x-449,Endothelial 3
1815x-382,Inhibitory
1815x-391,Inhibitory
1823x-323,Endothelial 1
1820x-351,Excitatory
1831x-410,Inhibitory
1832x-370,Astrocyte
1833x-361,Astrocyte
1835x-401,Inhibitory
1835x-394,Inhibitory
1838x-332,Excitatory
1842x-435,Inhibitory
1847x-394,Inhibitory
1851x-360,Inhibitory
1847x-313,Inhibitory
1849x-454,Excitatory
1851x-294,Inhibitory
1853x-384,Inhibitory
1856x-346,Excitatory
1858x-448,Inhibitory
1866x-413,Inhibitory
1882x-352,Excitatory
1882x-286,Endothelial 3
1882x-322,Inhibitory
1881x-400,Inhibitory
1883x-310,Inhibitory
1890x-456,Inhibitory
1894x-334,Microglia
1897x-415,Endothelial 3
1900x-440,Inhibitory
1904x-332,Excitatory
1909x-383,Excitatory
1912x-432,Inhibitory
1916x-468,Inhibitory
1927x-343,Inhibitory
1928x-311,Inhibitory
1934x-280,Inhibitory
1937x-442,Inhibitory
1935x-408,Inhibitory
1761x-358,Astrocyte
1770x-410,Inhibitory
1795x-329,Inhibitory
1797x-363,Excitatory
1838x-415,Inhibitory
1869x-395,Inhibitory
1879x-443,Inhibitory
1890x-415,Endothelial 3
1894x-313,Inhibitory
1908x-404,Excitatory
1912x-336,Inhibitory
1916x-399,Astrocyte
1818x-321,Inhibitory
1823x-442,Inhibitory
1828x-303,Endothelial 1
1844x-371,Inhibitory
1855x-406,Inhibitory
1856x-335,Astrocyte
1871x-465,Excitatory
1906x-339,Inhibitory
1912x-450,Inhibitory
1790x-320,Inhibitory
1796x-407,Excitatory
1918x-413,Inhibitory
1760x-388,Inhibitory
1775x-342,Inhibitory
1829x-464,Inhibitory
1857x-437,Inhibitory
1858x-462,Excitatory
1860x-321,Excitatory
1868x-357,Inhibitory
1874x-337,Excitatory
1906x-428,Inhibitory
1755x-610,Astrocyte
1754x-643,Microglia
1758x-661,Inhibitory
1758x-570,Inhibitory
1761x-511,Excitatory
1764x-534,Excitatory
1766x-554,Excitatory
1766x-500,Excitatory
1770x-594,Excitatory
1776x-510,Inhibitory
1777x-644,Inhibitory
1778x-589,Inhibitory
1781x-613,Inhibitory
1783x-488,Excitatory
1788x-603,Inhibitory
1792x-565,Excitatory
1797x-532,Excitatory
1810x-583,Excitatory
1811x-612,Excitatory
1811x-571,Excitatory
1817x-624,Inhibitory
1819x-603,Excitatory
1823x-540,Excitatory
1827x-525,Astrocyte
1825x-629,Excitatory
1831x-591,Excitatory
1831x-532,Inhibitory
1836x-568,Excitatory
1840x-559,Inhibitory
1833x-665,Inhibitory
1842x-491,Excitatory
1843x-654,Inhibitory
1841x-615,Inhibitory
1845x-626,Excitatory
1845x-599,Excitatory
1848x-609,Inhibitory
1853x-514,Inhibitory
1857x-583,Inhibitory
1870x-489,Inhibitory
1873x-525,Inhibitory
1871x-647,Inhibitory
1878x-610,Endothelial 1
1885x-517,Excitatory
1887x-566,Inhibitory
1889x-634,Excitatory
1890x-652,Inhibitory
1894x-518,OD Immature 2
1897x-504,Inhibitory
1901x-572,OD Immature 1
1904x-585,Inhibitory
1902x-621,Inhibitory
1907x-487,Inhibitory
1907x-614,Inhibitory
1914x-593,Inhibitory
1917x-599,Inhibitory
1922x-523,Inhibitory
1922x-534,Excitatory
1923x-644,Ependymal
1925x-485,Inhibitory
1927x-631,Ependymal
1929x-548,Inhibitory
1931x-509,Excitatory
1933x-616,Ependymal
1780x-544,Excitatory
1817x-565,Inhibitory
1822x-660,Inhibitory
1848x-644,Inhibitory
1858x-547,Inhibitory
1873x-532,Inhibitory
1884x-661,Inhibitory
1886x-619,Inhibitory
1915x-655,Ependymal
1915x-541,Excitatory
1929x-563,Inhibitory
1759x-496,Inhibitory
1794x-643,Inhibitory
1799x-503,Inhibitory
1808x-650,Inhibitory
1842x-586,Inhibitory
1859x-567,Inhibitory
1861x-634,Inhibitory
1883x-596,Inhibitory
1918x-550,Excitatory
1755x-493,Inhibitory
1763x-627,Inhibitory
1765x-632,Inhibitory
1814x-497,Inhibitory
1833x-552,Excitatory
1896x-530,Inhibitory
1769x-641,Inhibitory
1852x-666,Excitatory
1871x-634,Inhibitory
1890x-592,Inhibitory
1893x-586,Inhibitory
1893x-602,Inhibitory
1901x-560,Inhibitory
1904x-655,Inhibitory
1923x-570,Excitatory
1803x-544,Inhibitory
1826x-507,Inhibitory
1833x-511,Excitatory
1752x-742,Inhibitory
1753x-730,Inhibitory
