"","x","y","c","z"
"1249",61,55,0,3
"1250",37,31,2,1
"1251",65,31,4,4
"1252",39,63,2,1
"1253",5,17,6,5
"1254",36,48,2,1
"1255",37,113,6,5
"1256",68,52,0,4
"1257",69,87,0,3
"1258",26,22,2,1
"1259",54,42,0,3
"1260",15,77,1,6
"1261",19,45,2,1
"1262",65,93,0,3
"1263",45,31,2,1
"1264",18,102,1,6
"1265",43,55,2,1
"1266",48,24,0,3
"1267",9,79,1,6
"1268",15,117,1,6
"1269",15,7,0,3
"1270",11,69,1,6
"1271",52,94,2,1
"1272",69,115,0,3
"1273",15,15,2,1
"1274",54,92,0,3
"1275",3,19,6,5
"1276",14,44,6,5
"1277",42,58,2,1
"1278",23,11,2,1
"1279",6,112,6,5
"1280",18,100,1,6
"1281",28,8,0,1
"1282",37,99,6,5
"1283",11,43,6,5
"1284",5,69,1,6
"1285",40,106,6,5
"1286",59,79,0,3
"1287",76,76,0,3
"1288",66,116,0,3
"1289",21,69,6,5
"1290",45,103,6,5
"1291",3,91,6,5
"1292",6,70,1,6
"1293",43,21,0,3
"1294",26,98,1,6
"1295",15,63,6,5
"1296",12,60,1,6
"1297",6,104,6,5
"1298",55,101,2,1
"1299",17,57,6,5
"1300",23,1,5,2
"1301",56,82,0,3
"1302",21,85,6,5
"1303",45,73,2,1
"1304",26,66,6,5
"1305",69,103,0,3
"1306",54,90,0,3
"1307",15,111,1,6
"1308",49,85,0,3
"1309",76,90,0,3
"1310",27,117,1,6
"1311",71,101,0,3
"1312",19,65,6,5
"1313",1,65,1,6
"1314",67,31,4,4
"1315",26,52,2,1
"1316",5,67,1,6
"1317",5,21,6,5
"1318",32,118,1,6
"1319",12,18,2,1
"1320",23,119,1,6
"1321",1,83,1,6
"1322",36,12,0,3
"1323",25,115,1,6
"1324",13,15,2,1
"1325",25,85,6,5
"1326",5,77,1,6
"1327",16,26,2,1
"1328",50,48,0,3
"1329",22,48,6,5
"1330",10,10,2,1
"1331",3,37,1,6
"1332",51,113,0,3
"1333",67,41,4,4
"1334",31,37,2,1
"1335",10,100,1,6
"1336",52,52,0,3
"1337",20,62,6,5
"1338",33,71,2,1
"1339",0,18,6,5
"1340",14,48,6,5
"1341",69,109,0,3
"1342",14,8,2,1
"1343",28,0,0,3
"1344",34,42,2,1
"1345",14,84,1,6
"1346",37,49,2,1
"1347",19,93,1,6
"1348",20,46,6,5
"1349",29,85,6,5
"1350",39,49,2,1
"1351",8,28,6,5
"1352",48,92,2,1
"1353",52,118,0,3
"1354",52,40,0,3
"1355",37,75,2,1
"1356",41,109,6,5
"1357",17,75,1,6
"1358",47,27,0,3
"1359",35,107,6,5
"1360",4,18,6,5
"1361",30,116,1,6
"1362",72,80,0,3
"1363",39,21,2,1
"1364",58,106,0,3
"1365",69,117,0,3
"1366",52,36,0,3
"1367",23,21,2,1
"1368",28,84,6,5
"1369",19,123,1,6
"1370",37,65,2,1
"1371",9,35,6,5
"1372",63,65,0,3
"1373",37,21,2,1
"1374",29,17,2,1
"1375",27,53,2,1
"1376",27,91,6,5
"1377",42,8,0,3
"1378",10,22,6,5
"1379",24,86,6,5
"1380",59,59,0,3
"1381",73,89,0,3
"1382",14,76,1,6
"1383",30,102,6,5
"1384",32,0,0,3
"1385",18,62,6,5
"1386",15,17,2,1
"1387",53,103,2,1
"1388",11,11,2,1
"1389",1,109,6,5
"1390",14,38,6,5
"1391",50,62,0,3
"1392",38,98,6,5
"1393",7,41,6,5
"1394",56,98,0,3
"1395",35,53,2,1
"1396",21,43,2,1
"1397",32,22,2,1
"1398",32,42,2,1
"1399",33,39,2,1
"1400",55,71,0,3
"1401",34,88,6,5
"1402",43,35,2,1
"1403",8,66,1,6
"1404",2,88,6,5
"1405",4,50,1,6
"1406",68,96,0,3
"1407",60,40,0,3
"1408",39,33,2,1
"1409",21,105,1,6
"1410",74,66,0,3
"1411",53,111,0,3
"1412",52,12,4,4
"1413",42,82,2,1
"1414",65,117,0,3
"1415",45,11,0,3
"1416",20,74,6,5
"1417",48,108,2,1
"1418",49,67,0,3
"1419",11,79,1,6
"1420",19,41,2,1
"1421",19,23,2,1
"1422",0,82,1,6
"1423",2,40,1,6
"1424",65,57,0,3
"1425",25,21,2,1
"1426",53,17,3,2
"1427",40,28,2,1
"1428",57,39,0,3
"1429",23,51,2,1
"1430",44,4,0,3
"1431",52,106,2,1
"1432",74,90,0,3
"1433",70,86,0,3
"1434",10,20,6,5
"1435",60,24,4,4
"1436",20,4,5,2
"1437",16,44,6,5
"1438",50,106,2,1
"1439",69,29,4,4
"1440",2,58,1,6
"1441",31,39,2,1
"1442",38,12,0,3
"1443",14,16,2,1
"1444",41,19,2,1
"1445",34,24,2,1
"1446",6,72,1,6
"1447",12,10,2,1
"1448",2,36,1,6
"1449",63,109,0,3
"1450",50,56,0,3
"1451",17,27,2,1
"1452",44,18,0,3
"1453",49,71,0,3
"1454",22,22,2,1
"1455",16,14,2,1
"1456",33,21,2,1
"1457",57,111,0,3
"1458",54,26,0,3
"1459",13,97,1,6
"1460",4,76,1,6
"1461",46,112,6,5
"1462",18,112,1,6
"1463",6,62,1,6
"1464",37,101,6,5
"1465",10,122,6,5
"1466",38,20,2,1
"1467",2,98,6,5
"1468",36,76,2,1
"1469",28,26,2,1
"1470",69,107,0,3
"1471",56,66,0,3
"1472",4,66,1,6
"1473",13,55,6,5
"1474",45,119,6,5
"1475",15,97,1,6
"1476",43,7,0,3
"1477",39,9,0,3
"1478",51,45,0,3
"1479",32,26,2,1
"1480",30,22,2,1
"1481",45,63,2,1
"1482",71,69,4,4
"1483",63,99,0,3
"1484",6,74,1,6
"1485",47,35,2,1
"1486",2,38,1,6
"1487",27,113,1,6
"1488",24,32,2,1
"1489",58,56,0,3
"1490",18,118,1,6
"1491",35,111,6,5
"1492",14,56,6,5
"1493",47,11,0,3
"1494",16,52,6,5
"1495",32,76,2,1
"1496",36,86,6,5
"1497",38,32,2,1
"1498",38,114,6,5
"1499",56,42,0,3
"1500",33,77,6,5
"1501",12,34,6,5
"1502",60,96,0,3
"1503",60,104,0,3
"1504",53,27,0,3
"1505",17,111,1,6
"1506",36,120,6,5
"1507",12,48,6,5
"1508",24,106,1,6
"1509",48,36,2,1
"1510",20,88,1,6
"1511",40,22,2,1
"1512",0,56,1,6
"1513",14,82,1,6
"1514",42,68,2,1
"1515",52,114,0,3
"1516",49,89,0,3
"1517",21,93,1,6
"1518",2,22,6,5
"1519",9,105,1,6
"1520",77,83,0,3
"1521",51,33,0,3
"1522",3,93,6,5
"1523",16,32,2,1
"1524",63,119,0,3
"1525",22,126,1,6
"1526",27,49,2,1
"1527",36,88,6,5
"1528",51,11,5,2
"1529",12,72,1,6
"1530",55,81,0,3
"1531",55,45,0,3
"1532",62,52,0,3
"1533",19,77,1,6
"1534",37,111,6,5
"1535",62,24,4,4
"1536",29,69,6,5
"1537",68,68,0,3
"1538",62,92,0,3
"1539",17,35,2,1
"1540",28,102,6,5
"1541",27,97,6,5
"1542",10,30,6,5
"1543",9,63,1,6
"1544",33,33,2,1
"1545",38,8,0,3
"1546",62,96,0,3
"1547",15,71,1,6
"1548",3,73,1,6
"1549",18,74,6,5
"1550",21,95,1,6
"1551",57,59,0,3
"1552",41,85,2,1
"1553",32,10,2,1
"1554",70,38,4,4
"1555",5,109,6,5
"1556",23,73,6,5
"1557",52,26,0,3
"1558",34,36,2,1
"1559",15,75,1,6
"1560",53,61,0,3
"1561",37,85,6,5
"1562",23,71,6,5
"1563",19,3,0,0
"1564",45,61,2,1
"1565",3,87,1,6
"1566",71,33,0,4
"1567",35,9,0,3
"1568",8,20,6,5
"1569",32,14,2,1
"1570",26,50,2,1
"1571",39,113,6,5
"1572",29,43,2,1
"1573",59,69,0,3
"1574",37,41,2,1
"1575",40,24,2,1
"1576",29,67,6,5
"1577",36,114,6,5
"1578",36,62,2,1
"1579",34,2,0,3
"1580",4,16,6,5
"1581",3,99,6,5
"1582",71,51,4,4
"1583",58,94,0,3
"1584",75,97,0,3
"1585",61,47,0,3
"1586",69,61,4,4
"1587",43,15,0,3
"1588",19,73,6,5
"1589",55,109,0,3
"1590",58,50,0,3
"1591",25,95,1,6
"1592",11,77,1,6
"1593",41,33,2,1
"1594",50,96,2,1
"1595",9,115,6,5
"1596",49,49,0,3
"1597",14,70,1,6
"1598",47,15,0,3
"1599",33,3,0,3
"1600",0,48,1,6
"1601",74,70,0,3
"1602",19,105,1,6
"1603",33,35,2,1
"1604",62,22,4,4
"1605",63,57,0,3
"1606",2,94,6,5
"1607",43,95,6,5
"1608",10,118,6,5
"1609",46,94,2,1
"1610",7,127,6,5
"1611",36,42,2,1
"1612",8,64,1,6
"1613",48,12,0,3
"1614",50,10,0,3
"1615",23,89,6,5
"1616",11,123,6,5
"1617",33,109,6,5
"1618",43,61,2,1
"1619",72,98,0,3
"1620",29,73,6,5
"1621",45,7,0,3
"1622",64,88,0,3
"1623",56,104,0,3
"1624",2,32,1,6
"1625",42,116,6,5
"1626",23,25,2,1
"1627",11,3,5,0
"1628",12,46,6,5
"1629",17,67,6,5
"1630",23,117,1,6
"1631",28,118,1,6
"1632",14,22,2,1
"1633",29,71,6,5
"1634",38,78,2,1
"1635",64,60,0,3
"1636",45,35,2,1
"1637",55,29,0,3
"1638",10,38,6,5
"1639",27,85,6,5
"1640",37,93,6,5
"1641",6,124,6,5
"1642",43,117,6,5
"1643",40,48,2,1
"1644",66,88,0,3
"1645",7,35,6,5
"1646",12,122,1,6
"1647",72,54,4,4
"1648",38,50,2,1
"1649",66,40,4,4
"1650",74,64,0,3
"1651",46,24,0,3
"1652",22,96,1,6
"1653",56,62,0,3
"1654",57,73,0,3
"1655",27,37,2,1
"1656",24,0,0,3
"1657",23,33,2,1
"1658",28,44,2,1
"1659",26,28,2,1
"1660",39,87,6,5
"1661",68,32,4,4
"1662",39,99,6,5
"1663",8,58,1,6
"1664",25,113,1,6
"1665",52,102,2,1
"1666",9,85,1,6
"1667",28,116,1,6
"1668",67,89,0,3
"1669",40,66,2,1
"1670",27,57,2,1
"1671",39,17,0,3
"1672",49,9,5,2
"1673",6,18,6,5
"1674",24,80,6,5
"1675",59,51,0,3
"1676",65,89,0,3
"1677",18,80,1,6
"1678",0,98,6,5
"1679",24,20,2,1
"1680",35,5,0,3
"1681",39,83,2,1
"1682",73,45,0,4
"1683",9,127,6,5
"1684",58,104,0,3
"1685",43,73,2,1
"1686",41,27,2,1
"1687",45,117,6,5
"1688",64,96,0,3
"1689",24,12,2,1
"1690",59,81,0,3
"1691",16,108,1,6
"1692",52,20,0,3
"1693",56,24,4,4
"1694",5,29,6,5
"1695",50,54,0,3
"1696",21,75,6,5
"1697",12,16,2,1
"1698",43,97,6,5
"1699",28,80,6,5
"1700",72,84,0,3
"1701",30,118,1,6
"1702",62,118,0,3
"1703",18,106,1,6
"1704",6,120,6,5
"1705",2,64,1,6
"1706",1,27,1,6
"1707",27,51,2,1
"1708",2,42,1,6
"1709",38,48,2,1
"1710",39,101,6,5
"1711",14,36,6,5
"1712",4,126,6,5
"1713",19,31,2,1
"1714",38,60,2,1
"1715",21,45,2,1
"1716",33,37,2,1
"1717",4,40,1,6
"1718",48,98,2,1
"1719",25,47,2,1
"1720",59,43,0,3
"1721",66,52,4,4
"1722",42,30,2,1
"1723",18,42,6,5
"1724",66,104,0,3
"1725",63,117,0,3
"1726",14,50,6,5
"1727",73,77,0,3
"1728",31,85,6,5
"1729",58,48,0,3
"1730",18,6,0,3
"1731",4,82,1,6
"1732",47,45,0,3
"1733",71,71,5,2
"1734",42,6,0,3
"1735",54,60,0,3
"1736",39,67,2,1
"1737",10,86,1,6
"1738",0,102,6,5
"1739",30,34,2,1
"1740",19,17,2,1
"1741",60,80,0,3
"1742",52,66,0,3
"1743",54,108,0,3
"1744",11,89,1,6
"1745",12,28,6,5
"1746",32,94,6,5
"1747",35,59,2,1
"1748",67,49,4,4
"1749",28,112,1,6
"1750",43,105,6,5
"1751",59,93,0,3
"1752",46,110,6,5
"1753",8,86,1,6
"1754",1,117,6,5
"1755",4,68,1,6
"1756",8,56,1,6
"1757",47,105,6,5
"1758",45,65,2,1
"1759",49,91,0,3
"1760",19,15,2,1
"1761",23,59,6,5
"1762",32,56,2,1
"1763",14,18,2,1
"1764",41,55,2,1
"1765",69,75,0,3
"1766",5,121,6,5
"1767",32,86,6,5
"1768",7,107,6,5
"1769",3,21,6,5
"1770",56,114,0,3
"1771",43,83,2,1
"1772",22,92,1,6
"1773",11,99,1,6
"1774",75,77,0,3
"1775",26,80,6,5
"1776",20,118,1,6
"1777",63,51,0,3
"1778",18,82,1,6
"1779",35,23,2,1
"1780",42,36,2,1
"1781",49,39,2,1
"1782",15,99,1,6
"1783",17,31,6,5
"1784",30,98,6,5
"1785",24,98,1,6
"1786",9,29,6,5
"1787",39,25,2,1
"1788",66,30,4,4
"1789",73,75,0,3
"1790",8,100,1,6
"1791",10,104,1,6
"1792",11,23,6,5
"1793",1,121,6,5
"1794",68,50,4,4
"1795",14,6,2,1
"1796",10,12,2,1
"1797",22,68,6,5
"1798",67,87,0,3
"1799",13,71,1,6
"1800",7,53,1,6
"1801",32,54,2,1
"1802",20,124,1,6
"1803",30,14,2,1
"1804",11,9,2,1
"1805",47,51,0,3
"1806",17,11,2,1
"1807",11,49,6,5
"1808",2,60,1,6
"1809",20,20,2,1
"1810",12,0,5,0
"1811",65,77,0,3
"1812",12,14,2,1
"1813",63,25,4,4
"1814",34,96,6,5
"1815",54,22,0,3
"1816",56,76,0,3
"1817",5,127,6,5
"1818",16,62,6,5
"1819",41,125,6,5
"1820",40,56,2,1
"1821",15,83,1,6
"1822",63,55,0,3
"1823",72,90,0,3
"1824",40,74,2,1
"1825",39,31,2,1
"1826",1,59,1,6
"1827",43,77,2,1
"1828",9,19,6,5
"1829",62,28,4,4
"1830",47,101,2,1
"1831",66,42,4,4
"1832",65,111,0,3
"1833",28,40,2,1
"1834",60,34,4,4
"1835",32,116,1,6
"1836",49,111,2,1
"1837",59,87,0,3
"1838",14,90,1,6
"1839",70,46,4,4
"1840",65,61,0,3
"1841",48,20,0,3
"1842",19,109,1,6
"1843",57,77,0,3
"1844",44,74,2,1
"1845",11,101,1,6
"1846",65,45,4,4
"1847",21,13,2,1
"1848",26,108,1,6
"1849",64,66,0,3
"1850",34,40,2,1
"1851",13,59,6,5
"1852",21,117,1,6
"1853",18,92,1,6
"1854",35,49,2,1
"1855",55,41,0,3
"1856",4,42,1,6
"1857",36,36,2,1
"1858",44,62,2,1
"1859",4,22,6,5
"1860",61,35,4,4
"1861",26,84,6,5
"1862",37,35,2,1
"1863",30,94,6,5
"1864",58,102,0,3
"1865",50,36,0,3
"1866",44,72,2,1
"1867",6,102,1,6
"1868",11,121,6,5
"1869",28,34,2,1
"1870",27,105,1,6
"1871",21,27,2,1
"1872",58,40,0,3
"1873",4,38,1,6
"1874",57,101,0,3
"1875",31,91,6,5
"1876",5,73,1,6
"1877",38,24,2,1
"1878",35,57,2,1
"1879",12,80,1,6
"1880",6,24,6,5
"1881",53,25,0,3
"1882",29,93,6,5
"1883",60,42,0,3
"1884",31,25,2,1
"1885",27,63,6,5
"1886",8,108,6,5
"1887",10,96,1,6
"1888",7,25,6,5
"1889",33,103,6,5
"1890",42,74,2,1
"1891",2,28,6,5
"1892",34,66,2,1
"1893",59,117,0,3
"1894",23,101,1,6
"1895",0,114,6,5
"1896",51,91,0,3
"1897",4,32,6,5
"1898",71,43,4,4
"1899",36,104,6,5
"1900",58,70,0,3
"1901",63,81,0,3
"1902",14,80,1,6
"1903",37,69,2,1
"1904",34,38,2,1
"1905",53,67,0,3
"1906",26,68,6,5
"1907",26,100,1,6
"1908",62,38,4,4
"1909",69,31,4,4
"1910",74,78,0,3
"1911",53,93,0,3
"1912",58,118,0,3
"1913",35,69,2,1
"1914",63,59,0,3
"1915",54,104,2,1
"1916",30,66,2,1
"1917",11,55,6,5
"1918",45,17,0,3
"1919",52,62,0,3
"1920",13,101,1,6
"1921",70,64,5,2
"1922",36,82,6,5
"1923",64,40,4,4
"1924",63,85,0,3
"1925",14,102,1,6
"1926",18,122,1,6
"1927",62,68,0,3
"1928",32,2,0,3
"1929",8,118,6,5
"1930",63,75,0,3
"1931",40,26,2,1
"1932",73,59,4,4
"1933",43,5,0,3
"1934",2,112,6,5
"1935",16,30,6,5
"1936",24,96,1,6
"1937",13,63,1,6
"1938",50,26,0,3
"1939",27,3,0,3
"1940",60,78,0,3
"1941",22,62,6,5
"1942",51,115,0,3
"1943",51,23,6,5
"1944",1,123,6,5
"1945",43,39,2,1
"1946",19,59,6,5
"1947",15,19,2,1
"1948",12,30,6,5
"1949",62,50,0,3
"1950",55,117,0,3
"1951",23,109,1,6
"1952",6,100,6,5
"1953",11,13,2,1
"1954",29,59,2,1
"1955",23,99,1,6
"1956",24,68,6,5
"1957",60,64,0,3
"1958",72,96,0,3
"1959",0,68,1,6
"1960",61,27,4,4
"1961",41,81,2,1
"1962",18,50,6,5
"1963",56,26,5,4
"1964",70,82,0,3
"1965",70,40,4,4
"1966",22,104,1,6
"1967",24,110,1,6
"1968",43,17,0,3
"1969",72,66,0,3
"1970",66,90,0,3
"1971",48,68,2,1
"1972",32,70,2,1
"1973",4,62,1,6
"1974",24,6,0,3
"1975",57,21,5,4
"1976",12,50,6,5
"1977",32,62,2,1
"1978",75,91,0,3
"1979",2,48,1,6
"1980",14,72,1,6
"1981",46,100,2,1
"1982",62,40,4,4
"1983",54,58,0,3
"1984",5,119,6,5
"1985",19,69,6,5
"1986",47,53,0,3
"1987",22,106,1,6
"1988",31,101,6,5
"1989",49,117,0,3
"1990",15,25,2,1
"1991",32,16,2,1
"1992",0,64,1,6
"1993",61,111,0,3
"1994",50,76,0,3
"1995",29,117,1,6
"1996",15,49,6,5
"1997",54,70,0,3
"1998",61,101,0,3
"1999",21,77,6,5
"2000",40,62,2,1
"2001",32,6,0,3
"2002",8,80,1,6
"2003",33,121,1,6
"2004",64,28,4,4
"2005",63,93,0,3
"2006",71,73,5,2
"2007",72,60,0,3
"2008",31,23,2,1
"2009",10,92,1,6
"2010",16,90,1,6
"2011",75,65,0,3
"2012",49,35,0,3
"2013",53,75,0,3
"2014",20,112,1,6
"2015",29,53,2,1
"2016",50,88,0,3
"2017",51,13,4,4
"2018",49,55,0,3
"2019",48,26,0,3
"2020",17,81,1,6
"2021",37,89,6,5
"2022",20,22,2,1
"2023",7,27,6,5
"2024",44,96,6,5
"2025",5,25,6,5
"2026",54,56,0,3
"2027",38,84,6,5
"2028",37,117,6,5
"2029",1,63,1,6
"2030",1,97,6,5
"2031",44,30,2,1
"2032",1,73,1,6
"2033",6,108,6,5
"2034",43,79,2,1
"2035",71,99,0,3
"2036",60,114,0,3
"2037",42,88,2,1
"2038",29,97,6,5
"2039",23,15,2,1
"2040",7,65,1,6
"2041",8,38,6,5
"2042",46,88,0,3
"2043",39,51,2,1
"2044",56,46,0,3
"2045",69,43,4,4
"2046",20,32,2,1
"2047",23,83,6,5
"2048",10,98,1,6
"2049",42,70,2,1
"2050",55,89,0,3
"2051",48,58,0,3
"2052",22,56,6,5
"2053",22,34,2,1
"2054",20,2,0,3
"2055",25,9,2,1
"2056",11,63,1,6
"2057",31,45,2,1
"2058",16,48,6,5
"2059",74,82,0,3
"2060",74,72,0,3
"2061",27,9,2,1
"2062",22,78,6,5
"2063",32,102,6,5
"2064",61,83,0,3
"2065",67,33,4,4
"2066",43,11,0,3
"2067",13,27,6,5
"2068",59,77,0,3
"2069",54,18,3,2
"2070",73,91,0,3
"2071",19,37,2,1
"2072",77,87,0,3
"2073",36,60,2,1
"2074",56,50,0,3
"2075",4,104,6,5
"2076",68,88,0,3
"2077",50,110,2,1
"2078",39,45,2,1
"2079",0,22,1,6
"2080",46,28,0,3
"2081",51,47,0,3
"2082",66,34,4,4
"2083",14,60,6,5
"2084",9,57,1,6
"2085",12,24,2,1
"2086",39,93,6,5
"2087",70,98,0,3
"2088",43,25,2,1
"2089",70,100,0,3
"2090",45,55,2,1
"2091",61,57,0,3
"2092",21,51,6,5
"2093",50,66,0,3
"2094",2,34,1,6
"2095",6,10,6,5
"2096",10,34,6,5
"2097",22,94,1,6
"2098",38,80,6,5
"2099",18,28,2,1
"2100",23,67,6,5
"2101",51,73,0,3
"2102",50,84,0,3
"2103",41,87,6,5
"2104",44,64,2,1
"2105",54,66,0,3
"2106",0,96,6,5
"2107",60,94,0,3
"2108",5,113,6,5
"2109",32,18,2,1
"2110",32,40,2,1
"2111",62,44,5,4
"2112",40,92,6,5
"2113",13,61,6,5
"2114",60,20,4,4
"2115",27,109,1,6
"2116",45,51,2,1
"2117",60,52,0,3
"2118",28,24,2,1
"2119",13,73,1,6
"2120",37,103,6,5
"2121",56,54,0,3
"2122",35,21,2,1
"2123",25,31,2,1
"2124",7,85,1,6
"2125",18,22,2,1
"2126",33,23,2,1
"2127",16,110,1,6
"2128",18,68,6,5
"2129",18,2,2,1
"2130",30,52,2,1
"2131",13,17,2,1
"2132",18,96,1,6
"2133",13,49,6,5
"2134",43,53,2,1
"2135",67,85,0,3
"2136",22,50,2,1
"2137",57,71,0,3
"2138",14,122,1,6
"2139",4,54,1,6
"2140",59,67,0,3
"2141",41,9,0,3
"2142",63,79,0,3
"2143",19,63,6,5
"2144",48,114,6,5
"2145",4,110,6,5
"2146",31,87,6,5
"2147",33,15,2,1
"2148",68,66,0,3
"2149",5,101,6,5
"2150",18,124,1,6
"2151",59,29,4,4
"2152",14,40,6,5
"2153",3,65,1,6
"2154",1,43,1,6
"2155",65,69,0,3
"2156",23,3,0,3
"2157",61,61,0,3
"2158",34,60,2,1
"2159",55,21,5,2
"2160",14,4,0,3
"2161",29,35,2,1
"2162",4,14,6,5
"2163",66,60,0,3
"2164",25,119,1,6
"2165",7,11,6,5
"2166",73,81,0,3
"2167",52,58,0,3
"2168",37,91,6,5
"2169",39,47,2,1
"2170",15,61,6,5
"2171",36,46,2,1
"2172",42,92,6,5
"2173",46,118,6,5
"2174",18,110,1,6
"2175",60,36,4,4
"2176",13,83,1,6
"2177",26,42,2,1
"2178",11,41,6,5
"2179",2,76,1,6
"2180",42,64,2,1
"2181",17,117,1,6
"2182",21,17,2,1
"2183",63,69,0,3
"2184",40,6,0,3
"2185",15,91,1,6
"2186",43,81,2,1
"2187",23,69,6,5
"2188",34,68,2,1
"2189",2,126,6,5
"2190",47,55,0,3
"2191",28,30,2,1
"2192",44,100,6,5
"2193",25,77,6,5
"2194",20,54,6,5
"2195",56,116,0,3
"2196",30,72,6,5
"2197",72,100,0,3
"2198",19,25,2,1
"2199",44,46,2,1
"2200",52,110,0,3
"2201",70,96,0,3
"2202",44,8,0,3
"2203",42,86,2,1
"2204",38,22,2,1
"2205",21,9,2,1
"2206",65,71,0,3
"2207",52,50,0,3
"2208",58,108,0,3
"2209",70,80,0,3
"2210",31,47,2,1
"2211",3,69,1,6
"2212",54,20,5,2
"2213",9,59,1,6
"2214",38,112,6,5
"2215",34,22,2,1
"2216",50,112,6,5
"2217",13,81,1,6
"2218",40,52,2,1
"2219",38,6,0,3
"2220",66,74,0,3
"2221",52,70,0,3
"2222",56,100,0,3
"2223",54,54,0,3
"2224",11,31,6,5
"2225",38,36,2,1
"2226",4,58,3,2
"2227",1,25,1,6
"2228",61,51,0,3
"2229",30,100,6,5
"2230",43,125,6,5
"2231",8,30,6,5
"2232",28,32,5,2
"2233",24,116,1,6
"2234",8,90,1,6
"2235",23,53,2,1
"2236",27,43,2,1
"2237",49,21,0,3
"2238",8,82,1,6
"2239",66,78,0,3
"2240",38,106,6,5
"2241",27,111,1,6
"2242",28,96,6,5
"2243",9,107,1,6
"2244",9,101,1,6
"2245",59,75,0,3
"2246",46,80,2,1
"2247",27,15,2,1
"2248",67,39,4,4
"2249",6,94,1,6
"2250",74,94,0,3
"2251",67,103,0,3
"2252",31,5,0,3
"2253",11,111,1,6
"2254",28,56,2,1
"2255",53,57,0,3
"2256",28,6,0,3
"2257",66,118,0,3
"2258",38,40,2,1
"2259",44,28,2,1
"2260",34,44,2,1
"2261",30,74,6,5
"2262",45,77,2,1
"2263",70,76,0,3
"2264",52,72,0,3
"2265",58,80,0,3
"2266",64,30,4,4
"2267",12,40,6,5
"2268",9,47,6,5
"2269",53,89,0,3
"2270",13,107,1,6
"2271",14,58,6,5
"2272",51,107,2,1
"2273",49,93,2,1
"2274",0,20,6,5
"2275",61,23,4,4
"2276",68,48,4,4
"2277",29,83,6,5
"2278",73,69,0,3
"2279",15,33,6,5
"2280",20,108,1,6
"2281",71,45,4,4
"2282",27,31,2,1
"2283",12,8,2,1
"2284",2,50,1,6
"2285",40,114,6,5
"2286",16,120,1,6
"2287",55,23,4,4
"2288",63,107,0,3
"2289",35,27,2,1
"2290",65,41,4,4
"2291",11,33,6,5
"2292",20,122,1,6
"2293",6,126,6,5
"2294",27,89,6,5
"2295",63,31,4,4
"2296",12,68,1,6
"2297",67,67,0,3
"2298",18,26,2,1
"2299",3,95,6,5
"2300",51,117,0,3
"2301",48,14,0,3
"2302",15,43,6,5
"2303",62,64,0,3
"2304",70,30,4,4
"2305",49,43,2,1
"2306",63,71,0,3
"2307",56,48,0,3
"2308",46,58,2,1
"2309",29,9,2,1
"2310",21,127,1,6
"2311",63,83,0,3
"2312",44,88,2,1
"2313",51,19,0,3
"2314",15,41,6,5
"2315",39,89,6,5
"2316",10,28,6,5
"2317",45,45,2,1
"2318",70,56,4,4
"2319",12,2,0,3
"2320",40,126,6,5
"2321",48,60,0,3
"2322",68,44,4,4
"2323",9,9,2,1
"2324",12,58,6,5
"2325",39,81,2,1
"2326",19,91,1,6
"2327",28,18,2,1
"2328",34,100,6,5
"2329",17,89,1,6
"2330",62,36,4,4
"2331",30,56,2,1
"2332",28,60,2,1
"2333",39,73,2,1
"2334",27,95,6,5
"2335",50,32,0,3
"2336",7,83,1,6
"2337",27,47,2,1
"2338",36,52,2,1
"2339",50,98,2,1
"2340",61,25,4,4
"2341",41,13,0,3
"2342",20,14,2,1
"2343",28,68,6,5
"2344",38,72,2,1
"2345",50,118,0,3
"2346",62,56,0,3
"2347",3,127,6,5
"2348",19,9,5,2
"2349",44,70,2,1
"2350",36,38,2,1
"2351",12,120,1,6
"2352",57,33,0,3
"2353",19,113,1,6
"2354",67,81,0,3
"2355",0,34,1,6
"2356",0,38,5,6
"2357",23,17,2,1
"2358",26,10,2,1
"2359",37,57,2,1
"2360",17,51,6,5
"2361",70,58,4,4
"2362",43,75,2,1
"2363",19,29,2,1
"2364",6,118,6,5
"2365",10,78,1,6
"2366",51,21,0,3
"2367",7,37,6,5
"2368",9,73,1,6
"2369",6,78,1,6
"2370",41,43,2,1
"2371",20,30,2,1
"2372",55,93,0,3
"2373",4,28,6,5
"2374",41,39,2,1
"2375",76,92,0,3
"2376",25,67,6,5
"2377",16,76,1,6
"2378",25,23,2,1
"2379",41,71,2,1
"2380",74,62,0,3
"2381",5,63,1,6
"2382",63,27,4,4
"2383",66,80,0,3
"2384",15,127,1,6
"2385",48,82,2,1
"2386",57,67,0,3
"2387",47,117,6,5
"2388",35,41,2,1
"2389",41,5,0,3
"2390",46,16,0,3
"2391",46,106,2,1
"2392",14,92,1,6
"2393",43,29,2,1
"2394",31,3,0,3
"2395",43,113,6,5
"2396",44,36,2,1
"2397",11,105,1,6
"2398",24,42,2,1
"2399",67,45,4,4
"2400",46,114,6,5
"2401",16,6,0,3
"2402",10,64,1,6
"2403",56,94,0,3
"2404",72,70,0,3
"2405",34,10,0,3
"2406",72,42,4,4
"2407",73,103,0,3
"2408",72,76,0,3
"2409",55,39,0,3
"2410",64,106,0,3
"2411",13,43,6,5
"2412",1,47,1,6
"2413",66,68,0,3
